"board","drift_deg","roll_case","element_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","incidence_deg_stored","pos_x","pos_y","attack_index_1","attack_index_2","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_residual","n_sub_elements"
"default_longboard","0","0","0","0","0","0","0","3.77480387687683","0","8.54191780090332","98.2051315307617","0","0","531.931640625","0","0","0","194.875793457031","60.1607818603516","0","60.1607818603516","83.7587203979492","530.29052734375","0","0.00409377925097942","0.011723879724741","0","0","106.245445251465","0","0.152708277106285","-0.0331010296940804","0","9","199","1","391","201","200","-1","0","200","0","0","0","23.7399387359619","0.0166666675359011","0","9","391","20459.9992483498","1023","19.9999992652491","20.4373499422212","-3.30258879374074","10"
"default_longboard","0","0","1","0","0","0","0","3.91932892799377","0","32.4364204406738","44.1304206848145","0","0","521.875671386719","0","0","0","310.980926513672","150.382110595703","0","150.382110595703","159.872985839844","525.483154296875","0","0.00781392864882946","0.0467659682035446","0","0","76.1200714111328","0","0.907709002494812","-0.0232207123190165","0","9","199","1","389","201","200","-1","0","200","0","0","0","13.7587738037109","0.0333333350718021","0","14","385","20460.0007275205","1023","20.0000007111637","9.61842365030422","-4.14035015340671","10"
"default_longboard","0","0","2","0","0","0","0","3.99787926673889","0","36.0343017578125","41.4097328186035","0","0","520.300720214844","0","0","0","233.080444335938","225.579711914063","0","225.579711914063","168.7021484375","525.109558105469","0","0.00824546255171299","0.0525782182812691","0","0","77.0028533935547","0","1.03911685943604","-0.00107760389801115","0","9","199","1","387","201","200","-1","0","200","0","0","0","13.2483587265015","0.0500000007450581","0","16","385","20459.998135878","1023","19.9999981777889","9.02252684939539","-4.22583187710608","10"
"default_longboard","0","0","3","0","0","0","0","4.33751344680786","0","95.1792526245117","21.9238033294678","0","0","487.701416015625","0","0","0","333.465057373047","451.325775146484","0","451.325775146484","274.337768554688","519.408020019531","0","0.013408494181931","0.150501385331154","0","0","116.724868774414","0","4.00339698791504","-0.000420333526562899","0","9","199","1","380","201","200","-1","0","200","0","0","0","9.61288070678711","0.100000001490116","0","32","369","20459.9983288488","1023","19.9999983664211","5.11138247767353","-4.50149822911358","10"
"default_longboard","0","0","4","0","0","0","0","4.25956344604492","0","166.808929443359","13.5697154998779","0","0","435.207305908203","0","0","0","408.726257324219","676.902160644531","0","676.902160644531","351.647338867188","515.76318359375","0","0.0171870645135641","0.276667684316635","0","0","180.059860229492","0","9.05258274078369","-0.000286231574136764","0","9","199","1","369","201","200","-1","0","200","0","0","0","8.01799583435059","0.150000005960464","0","49","352","20459.9999371426","1023","19.9999999385558","3.56160398122847","-4.45639185312212","10"
"default_longboard","0","0","5","0","0","0","0","4.07769060134888","0","245.721405029297","8.30862808227539","0","0","362.130767822266","0","0","0","432.502502441406","977.505432128906","0","977.505432128906","397.269409179688","514.054443359375","0","0.0194168817251921","0.422773569822311","0","0","253.77604675293","0","16.2492752075195","-0.00376738840714097","0","9","199","1","360","201","200","-1","0","200","0","0","0","6.91388463973999","0.200000002980232","0","68","336","20460.0004677506","1023","20.0000004572342","2.63237107279206","-4.28151356694793","10"
"default_longboard","0","0","6","0","0","0","0","3.87576007843018","0","323.2685546875","4.6979546546936","0","0","274.101715087891","0","0","0","481.934448242188","1202.78039550781","0","1202.78039550781","402.548950195313","514.449829101563","0","0.0196749251335859","0.579661309719086","0","0","327.779968261719","0","25.0405006408691","-0.00010440237383591","0","9","199","1","350","201","200","-1","0","200","0","0","0","5.98511171340942","0.25","0","84","317","20459.9990832059","1023","19.9999991038181","1.94511299047523","-4.03999872293419","10"
"default_longboard","0","0","7","0","0","0","0","3.5085129737854","0","405.584167480469","2.09370374679565","0","0","172.355926513672","0","0","0","497.608306884766","1502.84362792969","0","1502.84362792969","361.042694091797","517.233215332031","0","0.0176462717354298","0.747827470302582","0","0","407.563354492188","0","35.3176460266113","-1.87137102329871E-05","0","9","199","1","339","201","200","-1","0","200","0","0","0","4.98056411743164","0.300000011920929","0","102","299","20459.9985484131","1023","19.999998581049","1.35211767585623","-3.62844644157541","10"
"default_longboard","0","0","8","0","0","0","0","3.01722407341003","0","480.991119384766","-0.676109135150909","0","0","83.6102142333984","0","0","0","509.318359375","1802.52221679688","0","1802.52221679688","-266.179992675781","549.968688964844","0","-0.0130097744986415","0.918057680130005","0","0","480.261566162109","0","45.7918510437012","-0.00919392239302397","0","9","199","1","330","201","200","-1","0","200","0","0","0","2.31893181800842","0.349999994039536","0","125","286","20460.0004945187","1023","20.0000004834005","-0.811964384892858","-3.13089620290128","10"
"default_longboard","0","0","9","0","0","0","0","2.55938076972961","0","569.196655273438","0.196862906217575","0","0","21.8904075622559","0","0","0","544.316772460938","2027.04211425781","0","2027.04211425781","74.7318496704102","556.279479980469","0","0.00365258334204555","1.10335302352905","0","0","569.37890625","0","56.3942108154297","-0.00135523418430239","0","9","199","1","320","201","200","-1","0","200","0","0","0","2.56511044502258","0.400000005960464","0","140","261","20459.9984920695","1023","19.9999985259722","0.189674553865711","-2.37543589115687","10"
