"board","drift_deg","roll_case","element_index","sub_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_stored_parent"
"default_longboard","0","0","0","0","0.5716872215271","0","0","0","4.34686183929443","0","0.507542252540588","5.90602397918701","0","0","32.603157043457","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","37.4287490844727","5.2047176361084","32.4927139282227","0","0.000254385027801618","0.000766111130360514","0.000369265500921756","0","6.38476991653442","0","0.00755831832066178","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20459.9998714048","1023","19.9999998742959","19.3930768931375","23.7399387359619"
"default_longboard","0","0","0","1","0.897580683231354","0","0","0","4.09489727020264","0","0.77197140455246","8.73593330383301","0","0","47.5204544067383","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","53.3000907897949","7.50425338745117","47.363037109375","0","0.00036677680327557","0.00109097408130765","0.000623143219854683","0","9.46297073364258","0","0.0127548202872276","0","0","0","-1","-1","0","-1","-1","58","0","-1","0","-1","0","20459.9999793689","1023","19.9999999798328","19.6450425480648","23.7399387359619"
"default_longboard","0","0","0","2","1.19603061676025","0","0","0","3.92014527320862","0","1.01413321495056","11.594066619873","0","0","62.432201385498","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","68.9199981689453","9.78628253936768","62.2406959533691","0","0.000478312926134095","0.00141069060191512","0.00090724480105564","0","12.5481262207031","0","0.0185699593275785","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20460.0001477361","1023","20.0000001444146","19.8197970032585","23.7399387359619"
"default_longboard","0","0","0","3","1.25140500068665","0","0","0","3.87321329116821","0","1.0590637922287","12.1810865402222","0","0","65.4157791137695","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","71.9078216552734","10.2337379455566","65.21826171875","0","0.000500182737596333","0.0014718467136845","0.000964050937909633","0","13.1771211624146","0","0.0197326969355345","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20459.9982693039","1023","19.9999983082149","19.8667261629758","23.7399387359619"
"default_longboard","0","0","0","4","1.30289542675018","0","0","0","3.82098579406738","0","1.10084295272827","12.7535734176636","0","0","68.284423828125","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","74.7085647583008","10.6591510772705","68.081169128418","0","0.000520975154358894","0.00152917392551899","0.00101741298567504","0","13.7885589599609","0","0.0208249408751726","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20459.9988849517","1023","19.9999989100212","19.9189548435724","23.7399387359619"
"default_longboard","0","0","0","5","1.31772458553314","0","0","0","3.85844254493713","0","1.11287522315979","12.8208103179932","0","0","68.7926712036133","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","75.5190734863281","10.7553520202637","68.5888442993164","0","0.000525676994584501","0.00154576369095594","0.00103258970193565","0","13.867356300354","0","0.0211355835199356","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20460.0013526648","1023","20.000001322253","19.8814982145771","23.7399387359619"
"default_longboard","0","0","0","6","1.32295751571655","0","0","0","3.92732548713684","0","1.11712145805359","12.7387990951538","0","0","68.624870300293","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","75.8055038452148","10.7602434158325","68.4218597412109","0","0.000525916111655533","0.00155162671580911","0.00103697099257261","0","13.7897939682007","0","0.0212252642959356","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20459.9995652544","1023","19.9999995750288","19.8126127118236","23.7399387359619"
"default_longboard","0","0","0","7","1.14229166507721","0","0","0","4.08371019363403","0","0.970529496669769","10.8430414199829","0","0","58.9440422058105","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","66.0454025268555","9.30378437042236","58.7516479492188","0","0.000454730412457138","0.00135185173712671","0.000808975892141461","0","11.7570161819458","0","0.0165585409849882","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20460.0002892908","1023","20.0000002827867","19.6562308087953","23.7399387359619"
"default_longboard","0","0","0","8","0.851911127567291","0","0","0","4.23432111740112","0","0.734915316104889","8.18426704406738","0","0","44.8829193115234","0","0.145153880119324","20.5278587341309","20.4685211181641","0","0","50.9913520812988","7.13023996353149","44.7279243469238","0","0.000348496570950374","0.00104371760971844","0.000559097563382238","0","8.87700462341309","0","0.0114438999444246","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20460.0003497505","1023","20.0000003418871","19.505619193379","23.7399387359619"
"default_longboard","0","0","0","9","0.137482702732086","0","0","0","5.44461441040039","0","0.152921378612518","2.44753122329712","0","0","14.4311571121216","0","0","0","20.4685211181641","0","0","18.4154529571533","2.42095398902893","14.4044198989868","0","0.00011832619929919","0.000376937096007168","0.000141888915095478","0","2.59272265434265","0","0.00290425634011626","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20459.9995889963","1023","19.9999995982369","18.2953247053678","23.7399387359619"
"default_longboard","0","0","1","0","1.29885196685791","0","0","0","4.62213945388794","0","1.64565670490265","1.88458597660065","0","0","23.2870922088623","0","0.145153880119324","20.5278587341309","30.6899814605713","0","0","74.4878540039063","7.42692756652832","23.3151073455811","0","0.00036299743806012","0.00228603091090918","0.000959547702223063","0","3.50936341285706","0","0.029448501765728","0","0","0","-1","-1","0","-1","-1","58","0","-1","0","-1","0","20459.9999554219","1023","19.9999999564242","9.13663489027182","13.7587738037109"
