"board","drift_deg","roll_case","element_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","incidence_deg_stored","pos_x","pos_y","attack_index_1","attack_index_2","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_residual","n_sub_elements"
"default_shortboard","0","0","0","0","0","0","0","0","0","6.16676664352417","109.263748168945","0","0","503.479187011719","0","0","0","248.818908691406","44.6280822753906","0","44.6280822753906","70.859992980957","502.834777832031","0","0.00346334278583527","0.01110431086272","0","0","114.955490112305","0","0.23740154504776","-0.0510932393372059","0","9","196","2","385","201","201","-1","0","197","1","0","0","19.4426879882813","0.0166666675359011","0","17","385","20459.999879529","1023","19.9999998822375","18.1732725212101","-1.26941546707113","10"
"default_shortboard","0","0","1","0","0","0","0","0","0","8.6938591003418","88.7312240600586","0","0","503.199829101563","0","0","0","331.118286132813","44.6280822753906","0","44.6280822753906","81.99365234375","501.957672119141","0","0.00400750944390893","0.0147771742194891","0","0","96.9550628662109","0","0.350937783718109","-0.088192343711853","0","9","196","2","384","201","201","-1","0","197","1","0","0","16.066858291626","0.0333333350718021","0","17","384","20460.0022760703","1023","20.0000022248977","15.7354439111836","-0.331414380442338","10"
"default_shortboard","0","0","2","0","0","0","0","-2.13771319389343","0","19.2259387969971","54.5640830993652","0","0","494.916809082031","0","0","0","230.118408203125","133.925415039063","0","133.925415039063","118.967956542969","499.396118164063","0","0.00581466127187014","0.0308187026530504","0","0","73.3499755859375","0","0.854199230670929","-0.00400188891217113","0","9","196","2","383","201","201","-1","0","197","1","0","0","10.0561666488647","0.0500000007450581","0","20","383","20459.9977506008","1023","19.9999978011738","10.8753598062961","0.819193157431373","10"
"default_shortboard","0","0","3","0","0","0","0","-1.36984038352966","0","50.9290313720703","29.9584808349609","0","0","474.993041992188","0","0","0","302.160369873047","268.613372802734","0","268.613372802734","192.670928955078","494.984008789063","0","0.00941695552319288","0.0811643153429031","0","0","80.4954299926758","0","2.61959600448608","-0.00363254686817527","0","9","197","2","380","201","201","-1","0","198","0","0","0","6.09698915481567","0.100000001490116","0","32","369","20460.0020123862","1023","20.000001967142","6.66265358510928","0.565664430293609","10"
"default_shortboard","0","0","4","0","0","0","0","-0.578541815280914","0","89.6580276489258","20.3656196594238","0","0","447.212463378906","0","0","0","327.848449707031","447.618713378906","0","447.618713378906","251.811553955078","491.942657470703","0","0.0123075051233172","0.14675110578537","0","0","109.675788879395","0","5.2359676361084","-0.000934970215894282","0","9","197","2","370","201","201","-1","0","198","0","0","0","4.99956893920898","0.150000005960464","0","50","351","20459.9999294745","1023","19.9999999310601","4.81084888459853","-0.188720054610451","10"
"default_shortboard","0","0","5","0","0","0","0","-0.148108839988708","0","132.091064453125","14.9841279983521","0","0","412.962127685547","0","0","0","384.804046630859","581.882019042969","0","581.882019042969","295.726348876953","490.013977050781","0","0.0144538749009371","0.223910540342331","0","0","146.769027709961","0","8.55281543731689","-0.00196765130385756","0","9","197","2","360","201","201","-1","0","198","0","0","0","4.49643754959106","0.200000002980232","0","71","334","20460.0047325566","1023","20.000004626155","3.70113079507505","-0.795306754516016","10"
"default_shortboard","0","0","6","0","0","0","0","0.208547994494438","0","176.380569458008","11.2729558944702","0","0","375.014221191406","0","0","0","401.713470458984","760.924926757813","0","760.924926757813","327.437408447266","488.824005126953","0","0.0160037819296122","0.305673778057098","0","0","187.385726928711","0","12.2752161026001","-0.00490975240245461","0","9","197","2","350","201","201","-1","0","198","0","0","0","4.09276294708252","0.25","0","94","319","20460.001885017","1023","20.0000018426364","3.00113588792938","-1.09162705915314","10"
"default_shortboard","0","0","7","0","0","0","0","0.316501826047897","0","218.332748413086","8.61855983734131","0","0","337.502593994141","0","0","0","413.507232666016","939.973571777344","0","939.973571777344","348.837951660156","488.172698974609","0","0.0170497559010983","0.388685882091522","0","0","226.717300415039","0","15.9809865951538","-0.00703475438058376","0","9","197","2","340","201","201","-1","0","198","0","0","0","3.65532469749451","0.300000011920929","0","113","300","20459.9968283233","1023","19.9999968996317","2.51409345600807","-1.14123124148644","10"
"default_shortboard","0","0","8","0","0","0","0","0.175330772995949","0","255.548477172852","6.65748882293701","0","0","304.145202636719","0","0","0","415.563079833984","1119.00561523438","0","1119.00561523438","365.11328125","487.693145751953","0","0.0178452227264643","0.465017408132553","0","0","261.999420166016","0","19.284158706665","-0.0162420906126499","0","9","197","2","331","201","201","-1","0","198","0","0","0","3.12041807174683","0.349999994039536","0","129","280","20460.001359834","1023","20.000001329261","2.1992876531112","-0.921130418635624","10"
"default_shortboard","0","0","9","0","0","0","0","-0.220029070973396","0","294.895294189453","5.16530418395996","26.4821701049805","0","272.390472412109","0","0","0","420.336120605469","1301.46240234375","0","1301.46240234375","376.183349609375","486.458557128906","0","0.0183862820267677","0.547051668167114","0","0","326.356384277344","0","22.3828525543213","-0.000513485283590853","0","8","199","3","321","202","202","-1","0","200","1","1","0","2.33366537094116","0.400000005960464","0","148","257","20460.001051964","1023","20.0000010283128","1.92606087842476","-0.407604492516407","10"
