"board","drift_deg","roll_case","element_index","sub_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_stored_parent"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","0","0.148778364062309","0","0","0","-2.25226306915283","0","0.124177508056164","10.1929693222046","9.56511144067917E-07","9.56511144067917E-07","27.6390838623047","0","0","0","15.3292617797852","0","0","16.9632701873779","2.98094344139099","27.5696430206299","0","0.000145411875564605","0.000260034401435405","0.000168672690051608","0","10.2959175109863","2.77740144729614","0.00258562783710659","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20499.999947161","1025","19.9999999484498","34.0006589175989","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","1","0.304985970258713","0","0","0","-2.90922999382019","0","0.227359965443611","18.9056949615479","1.34479023472522E-05","1.34479023472522E-05","49.8407325744629","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","29.8116798400879","5.32749366760254","49.7114334106445","0","0.000259877735516056","0.000456991052487865","0.000409972097259015","0","19.0927238464355","4.88107538223267","0.00628456939011812","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0003444827","1025","20.0000003360807","34.6576300826867","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","2","0.517638146877289","0","0","0","-2.97298407554626","0","0.356835186481476","24.3934097290039","0.00013809249503538","0.00013809249503538","64.1328735351563","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","38.2666931152344","6.84944772720337","63.9295463562012","0","0.000334119395120069","0.000586600159294903","0.000561110849957913","0","24.6868190765381","6.26541757583618","0.0086014149710536","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0003808278","1025","20.0000003715393","34.7213801598263","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","3","0.588871419429779","0","0","0","-2.64335083961487","0","0.400206208229065","25.6630344390869","5.52729898117832E-06","5.52729898117832E-06","68.4292907714844","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","41.353946685791","7.34046936035156","68.2032318115234","0","0.000358071672962978","0.000633925548754632","0.000622476334683597","0","25.9932861328125","6.77089500427246","0.00954210292547941","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0001804401","1025","20.0000001760392","34.3917517879601","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","4","0.6584193110466","0","0","0","-2.54556798934937","0","0.442551136016846","27.3685684204102","3.18457714456599E-05","3.18457714456599E-05","73.2835311889648","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","44.457447052002","7.87166357040405","73.0341644287109","0","0.000383983599022031","0.000681499834172428","0.000679348537232727","0","27.7342128753662","7.27903175354004","0.0104139121249318","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20499.9994542799","1025","19.9999994675901","34.2939636165855","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","5","0.642066955566406","0","0","0","-2.80461883544922","0","0.432594835758209","27.4913558959961","7.30451688468747E-07","7.30451688468747E-07","72.7999877929688","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","43.7204513549805","7.79241180419922","72.5546340942383","0","0.000380117649910972","0.000670202251058072","0.000657551106996834","0","27.8476409912109","7.15836334228516","0.0100797722116113","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20499.9999500794","1025","19.999999951297","34.5530167642716","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","6","0.554088234901428","0","0","0","-2.6822350025177","0","0.379028141498566","24.7985992431641","2.85339156107511E-05","2.85339156107511E-05","66.0142593383789","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","39.8340110778809","7.07768392562866","65.7999420166016","0","0.00034525286173448","0.000610626011621207","0.000584468943998218","0","25.1112480163574","6.52203559875488","0.00895947683602571","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0007532793","1025","20.0000007349066","34.4306335450918","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","7","0.334848761558533","0","0","0","-2.13630104064941","0","0.245542228221893","18.39328956604","0","0","50.1242713928223","0","0.184537619352341","26.0975608825684","15.3292617797852","0","0","30.9068183898926","5.41492605209351","49.987377166748","0","0.000264142727246508","0.000473778723971918","0.000426369137130678","0","18.5971298217773","5.06038331985474","0.00653592403978109","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0005434187","1025","20.0000005301646","33.8846982603732","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","8","0.17477947473526","0","0","0","-1.87052369117737","0","0.145879283547401","13.6257476806641","1.32005266095803E-06","1.32005266095803E-06","37.5596199035645","0","0","0","15.3292617797852","0","0","23.4105110168457","4.07318639755249","37.4788513183594","0","0.000198692010599189","0.000358865858288482","0.00029057907522656","0","13.7472276687622","3.83301019668579","0.00445436267182231","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20500.0009072792","1025","20.0000008851504","33.6189176580704","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3292617797852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-1","-1","-1","-1","-1","0","-1","0","NaN","NaN","NaN","NaN","31.7483959197998"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","1","0","0.338724792003632","0","0","0","-1.55710244178772","0","0.36789345741272","3.62880110740662","6.15920316704432E-06","6.15920316704432E-06","23.3891868591309","0","0.184537619352341","26.0975608825684","22.7490367889404","0","0","31.0518112182617","4.20695304870605","23.2823066711426","0","0.00020521723490674","0.000706398801412433","0.000418824201915413","0","3.9808337688446","2.38601613044739","0.00952784717082977","0","0","0","-1","-1","0","-1","-1","57","0","-1","0","-1","0","20499.9986995141","1025","19.9999987312332","16.8886033943118","15.3315019607544"
