"board","drift_deg","roll_case","n_elements","drag_total_n","lift_total_n","incidence_deg_mean","n_incidence","pos_y"
"2003_Taylor_Knox_channel_island_Copy_1","0","0","12","2963.99185180664","6091.43203735352","7.87259583671888","12","0"
"2003_Taylor_Knox_channel_island_Copy_1","0","1","9","1731.75588226318","4572.35125732422","7.15104346805149","9","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","0","2","9","1462.40021514893","4568.7756652832","7.64575200610691","9","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","0","3","8","1378.40426635742","3900.27447509766","13.7623668909073","8","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","0","4","6","10865.871673584","2760.24766540527","19.6032915115356","6","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","10","0","9","1568.97348022461","4573.8313293457","9.6424441602495","9","0"
"2003_Taylor_Knox_channel_island_Copy_1","10","1","9","10607.2720489502","4507.07482910156","11.678132587009","9","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","10","2","8","1110.90670776367","4065.23196411133","7.97246634960175","8","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","10","3","11","1616.87546539307","5578.27996826172","11.3866530765187","11","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","10","4","9","10515.2470016479","4032.07612609863","19.0228248702155","9","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","15","0","8","1319.88871765137","4065.65844726563","10.6495607495308","8","0"
"2003_Taylor_Knox_channel_island_Copy_1","15","1","8","1378.08921051025","3926.89520263672","13.4600782394409","8","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","15","2","9","1281.22058868408","4573.13104248047","7.85218683878581","9","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","15","3","12","1987.65702056885","6094.53073120117","9.98284254471461","12","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","15","4","10","10412.3938674927","4578.42999267578","17.338884973526","10","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","2","0","12","2800.01151275635","6096.69692993164","7.95732259750366","12","0"
"2003_Taylor_Knox_channel_island_Copy_1","2","1","11","2431.7098236084","5360.10049438477","10.6090405420824","11","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","2","2","9","1469.7266998291","4569.52435302734","7.54391267564562","9","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","2","3","8","1406.08055114746","3921.984375","13.3873779773712","8","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","2","4","6","10710.322303772","2803.203125","18.2446993192037","6","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","20","0","9","1645.5838470459","4573.53384399414","9.81386923789978","9","0"
"2003_Taylor_Knox_channel_island_Copy_1","20","1","8","1377.03234863281","4064.47793579102","8.57052958011627","8","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","20","2","9","1174.61386871338","4571.71551513672","8.09016333685981","9","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","20","3","11","1678.51644134521","5586.34506225586","9.06453613801436","11","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","20","4","10","10369.2732696533","4660.55682373047","17.1008992671967","10","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","30","0","7","1157.10391235352","3556.95617675781","11.6701820577894","7","0"
"2003_Taylor_Knox_channel_island_Copy_1","30","1","7","1159.94535827637","3555.12802124023","8.79857407297407","7","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","30","2","11","2063.32151794434","5582.19821166992","6.97872671214017","11","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","30","3","11","1816.20592498779","5579.77697753906","9.29225871779702","11","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","30","4","10","10191.7445602417","4957.70651245117","16.567178440094","10","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","45","0","5","577.843139648438","2540.65914916992","9.09523849487305","5","0"
"2003_Taylor_Knox_channel_island_Copy_1","45","1","8","1422.00811767578","4060.36822509766","7.43190053105354","8","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","45","2","10","1971.59002685547","4858.58065795898","9.38424167633057","10","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","45","3","11","1731.59973144531","5565.71615600586","9.26759992946278","11","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","45","4","10","1725.35089874268","5036.37457275391","14.7365186214447","10","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","5","0","8","1402.24208831787","4065.87771606445","7.13396066427231","8","0"
"2003_Taylor_Knox_channel_island_Copy_1","5","1","11","11204.7297668457","5492.78414916992","10.3530756343495","11","0.025906428694725"
"2003_Taylor_Knox_channel_island_Copy_1","5","2","10","1651.18396759033","5070.14041137695","7.15963642597198","10","0.0518128573894501"
"2003_Taylor_Knox_channel_island_Copy_1","5","3","9","1689.15870666504","4459.02990722656","11.3316737280952","9","0.0777192860841751"
"2003_Taylor_Knox_channel_island_Copy_1","5","4","9","2635.51194000244","4221.12561035156","21.9038820266724","9","0.1036257147789"
"2003_Taylor_Knox_channel_island_Copy_1","60","0","2","178.192306518555","1016.42517089844","13.1623363494873","2","0"
"2003_Taylor_Knox_channel_island_Copy_1","60","1","7","1186.9841003418","3553.81991577148","9.06359328542437","7","0.025906428694725"
