"board","drift_deg","roll_case","element_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","incidence_deg_stored","pos_x","pos_y","attack_index_1","attack_index_2","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_residual","n_sub_elements"
"Laser_Zap_Ben_Aipa","0","0","0","0","0","0","0","0.814393877983093","0","33.4873924255371","41.4347190856934","0","0","505.129302978516","0","0","0","315.166015625","190.502136230469","0","190.502136230469","159.137420654297","514.080322265625","0","0.00777797773480415","0.0600397996604443","0","0","74.4863586425781","0","1.49784004688263","-0.0528251677751541","0","9","199","1","385","201","200","-1","0","200","0","0","0","9.78258323669434","0.0333333350718021","0","17","380","20459.9995114673","1023","19.999999522451","7.44341776427311","-2.33916547242123","10"
"Laser_Zap_Ben_Aipa","0","0","1","0","0","0","0","0.814393877983093","0","34.5122833251953","40.6955108642578","0","0","504.636322021484","0","0","0","322.941864013672","190.502136230469","0","190.502136230469","161.503662109375","514.5361328125","0","0.00789363123476505","0.0615211166441441","0","0","74.7730941772461","0","1.53936529159546","-0.0188489258289337","0","9","199","1","384","201","200","-1","0","200","0","0","0","9.66090106964111","0.0500000007450581","0","18","382","20459.9958252524","1023","19.9999959191128","7.37181026574687","-2.28909080389425","10"
"Laser_Zap_Ben_Aipa","0","0","2","0","0","0","0","1.50747609138489","0","84.776481628418","21.8035888671875","0","0","466.127380371094","0","0","0","325.848815917969","444.578491210938","0","444.578491210938","252.382553100586","509.871795654297","0","0.012335411272943","0.14486537873745","0","0","106.216331481934","0","5.13988018035889","-0.00305883097462356","0","9","199","1","379","201","200","-1","0","200","0","0","0","6.77654933929443","0.100000001490116","0","35","365","20460.0031175427","1023","20.0000030474514","4.88469996721916","-1.89184937207527","10"
"Laser_Zap_Ben_Aipa","0","0","3","0","0","0","0","1.89623057842255","0","134.240097045898","14.5775852203369","0","0","419.016937255859","0","0","0","372.430999755859","635.222595214844","0","635.222595214844","306.386932373047","507.464385986328","0","0.0149749247357249","0.236576601862907","0","0","148.508483886719","0","9.71416759490967","-0.0013442668132484","0","9","199","1","370","201","200","-1","0","200","0","0","0","6.0182785987854","0.150000005960464","0","52","348","20459.9981489132","1023","19.999998190531","3.62915870874436","-2.38911989004104","10"
"Laser_Zap_Ben_Aipa","0","0","4","0","0","0","0","2.17068672180176","0","189.338882446289","9.72203636169434","0","0","357.402770996094","0","0","0","411.796997070313","825.92431640625","0","825.92431640625","338.193878173828","506.383575439453","0","0.0165295135229826","0.340113162994385","0","0","198.808456420898","0","15.799840927124","-9.72689595073462E-05","0","9","199","1","359","201","200","-1","0","200","0","0","0","5.47809028625488","0.200000002980232","0","69","332","20460.0019052953","1023","20.0000018624587","2.78567463402323","-2.69241565223165","10"
"Laser_Zap_Ben_Aipa","0","0","5","0","0","0","0","2.35909962654114","0","250.991592407227","6.31264162063599","0","0","288.232238769531","0","0","0","423.671844482422","1080.212890625","0","1080.212890625","345.5703125","506.502349853516","0","0.0168900452554226","0.457655757665634","0","0","257.106842041016","0","22.6982822418213","-0.00174663413781673","0","9","199","1","350","201","200","-1","0","200","0","0","0","5.08146333694458","0.25","0","89","319","20459.9992050971","1023","19.9999992229688","2.11501339463058","-2.966449942314","10"
"Laser_Zap_Ben_Aipa","0","0","6","0","0","0","0","2.36735224723816","0","327.284729003906","3.39510798454285","0","0","202.590576171875","0","0","0","468.211547851563","1270.87890625","0","1270.87890625","323.646514892578","508.250610351563","0","0.0158185008913279","0.595040202140808","0","0","330.545349121094","0","31.3191471099854","-0.00237190327607095","0","9","199","1","339","201","200","-1","0","200","0","0","0","4.48858499526978","0.300000011920929","0","105","300","20459.9991564315","1023","19.9999991753973","1.52332591257188","-2.9652590826979","10"
"Laser_Zap_Ben_Aipa","0","0","7","0","0","0","0","2.20086717605591","0","392.909301757813","1.57544112205505","0","0","126.194488525391","0","0","0","480.117523193359","1524.94567871094","0","1524.94567871094","275.446929931641","511.152221679688","0","0.0134627046063542","0.732153177261353","0","0","394.40283203125","0","39.0761871337891","-0.00183632888365537","0","9","199","1","330","201","200","-1","0","200","0","0","0","3.87936592102051","0.349999994039536","0","118","279","20459.9995309734","1023","19.9999995415184","1.05360420428236","-2.82576171673815","10"
"Laser_Zap_Ben_Aipa","0","0","8","0","0","0","0","1.94282686710358","0","462.812133789063","0.396136432886124","8.50290870666504","0","49.881893157959","0","0","0","511.276672363281","1715.34594726563","0","1715.34594726563","174.084686279297","516.664978027344","0","0.0085085378959775","0.877016365528107","0","0","471.679534912109","0","46.9550094604492","-0.00359342526644468","0","9","199","1","319","201","200","-1","0","200","0","0","0","2.96519565582275","0.400000005960464","0","138","263","20460.0001090196","1023","20.0000001065685","0.5558744134933","-2.40932124232945","10"
"Laser_Zap_Ben_Aipa","0","0","9","0","0","0","0","1.421058177948","0","532.308471679688","78588.2578125","0","0","143694.875","0","0","0","520.029479980469","1969.03063964844","0","1969.03063964844","14393.603515625","143476.671875","0","0.703499615192413","1.02395403385162","0","0","78975.25","0","53.6863861083984","-0.0726680010557175","0","8","199","1","310","201","200","-1","0","200","1","0","0","45","0.449999988079071","0","157","243","20460.0019741137","1023","20.0000019297299","43.3964285806945","-1.60357141930545","10"
