"board","angle_drift_deg","angle_drift_rad","angle_incidence_plan_horizontal_repere_planche_deg","angle_incidence_plan_horizontal_repere_planche_rad","Ra_micron","vitesse_flux_relatif_ms","board_bump","board_polish","chanfrein_nose","chanfrein_tail","distance_entre_elements_mm","epaisseur_ames_bois_mm","epaisseur_plaquage_bois_mm","epaisseur_relative_au_wide_point","epaisseur_sections_bois_mm","etat_contact","fiber_gr_m2_bottom","fiber_gr_m2_top","fiber_mass_kg","foam_density_kgm3","foam_mass_kg","hauteur_flottaison_mm","index_point_1_ligne_attaque","index_point_1foot_nose","index_point_1foot_tail","index_point_2_ligne_attaque","index_point_coupe_roulis_amont","index_point_coupe_roulis_aval","index_pxmax","index_pxmin","index_pymax","index_pymin","lissage_effectue","lock","object_id","position_rail_wood_kit","pression_statique","rayon_planning_m","spoon_camber","spoon_width","spoonx","structure_mass_kg","tail_in","tail_out","total_mass_kg","total_mass_resine_kg","volume_flotaison_litres","volume_shape_litres","x_max","x_min","y_max","y_min"
"Laser_Zap_Ben_Aipa","90","1.57079637050629","5.7054648399353","0.0995791479945183","0","20","0","3","0.0500000007450581","0","254","0","0","0.024026695638895","0","1","205","330","0.815593898296356","26","1.53336000442505","0","63","177","24","341","117","285","121","280","0","200","1","0","0","0","100000","115.893394470215","0","0","0","0","0","0","3.57234477996826","1.22339081764221","0","58.9753837585449","0.126020535826683","-0.126020595431328","0","-0.999999940395355"
