"board","drift_deg","roll_case","n_elements","rho_v_kg_m2_s","rho_kgm3","n_rho_refused","scan_speed_ms","board_speed_setting_ms","roll_rad","roll_min_rad","roll_max_rad","turn_radius_m","yaw_rate_rad_s","drag_total_n","drag_friction_n","drag_planing_n","drag_rail_n","lift_total_n","contact_area_m2","volume_litres","total_mass_kg"
"default_paddle","60","0","11","20459.9991304512","1023","0","19.9999991500012","4","0.117134938355197","0.00963879562914371","0.284767180681229","19.0781726837158","1.04831838360873","498725.780677795","4397.0684504509","489755.088496208","7574.86172485352","857368.969421387","7.09346449794248","555.610248580575","6.58317470550537"
"default_paddle","60","1","11","20460.0001523846","1023","0","20.0000001489585","4","0.141611031679945","0.0295921694487333","0.373040199279785","19.0781726837158","1.04831843597","319287.143623352","3182.90852546692","310603.365211964","8083.64522171021","538189.324462891","4.87116693891585","373.58529394865","6.58317470550537"
"default_paddle","60","2","11","20459.999958077","1023","0","19.9999999590196","4","0.135189536895434","0.000658211763948202","0.384033203125","19.0781726837158","1.04831842601417","143073.644515991","2528.13203406334","126438.482025385","15593.3239135742","217097.189819336","3.66503240261227","280.041014567018","6.58317470550537"
"default_paddle","60","3","9","20459.9997661476","1023","0","19.9999997714053","4","0.229231289898356","0.0165390130132437","0.397239297628403","19.0781726837158","1.0483184161802","54041.5068359375","796.098628997803","41479.452041626","13133.6996765137","63090.8250732422","1.01154065318406","68.2403631210327","6.58317470550537"
"default_paddle","75","0","10","20459.9992980509","1023","0","19.9999993138327","4","0.115343133360147","0.0175410769879818","0.265839725732803","19.0781726837158","1.04831839219611","522339.151351929","4490.45997619629","512481.739043713","5868.3720703125","894598.636291504","7.20229906961322","560.834748864174","6.58317470550537"
"default_paddle","75","1","12","20459.9995295057","1023","0","19.9999995400838","4","0.0945466176296274","0.0224157925695181","0.18304155766964","19.0781726837158","1.04831840405527","410653.00743866","3876.97189712524","400490.043025732","8922.51153564453","709469.848022461","5.9075440056622","460.748821616173","6.58317470550537"
"default_paddle","75","2","11","20459.9990220295","1023","0","19.9999990440172","4","0.076447700150311","0.0109800370410085","0.205782026052475","19.0781726837158","1.04831837805348","223345.904510498","2602.81427979469","209421.730944693","14461.0841064453","378544.850891113","3.77223306987435","290.877529814839","6.58317470550537"
"default_paddle","75","3","10","20460.0000647923","1023","0","20.0000000633356","4","0.0808671096136095","0.000382263009669259","0.199691444635391","19.0781726837158","1.04831843148199","68983.845703125","887.633855819702","53977.0263557434","15950.9692382813","89794.3324584961","1.09651132673025","74.496896147728","6.58317470550537"
"default_paddle","90","0","4","20460.0001877163","1023","0","20.0000001834959","4","0.263470128178596","0.108270019292831","0.542950451374054","19.0781726837158","1.04831843778031","36824.7849655151","570.146226882935","35346.8848981857","621.890686035156","54923.5693969727","0.910585027188063","50.7270033359528","6.58317470550537"
"default_paddle","90","1","11","20460.0004213038","1023","0","20.0000004118316","4","0.139524449001659","0.019987091422081","0.331439673900604","19.0781726837158","1.04831844974874","329098.25717926","3175.14371490479","320196.736950397","7335.42188549042","567751.509521484","4.85974155552685","370.837210297585","6.58317470550537"
"default_paddle","90","2","11","20459.9995451581","1023","0","19.9999995553842","4","0.0997691333918324","0.000517428328748792","0.199253588914871","19.0781726837158","1.04831840485725","279972.523071289","2521.75598883629","266929.401489258","14612.4360961914","492239.165466309","3.62051919056103","278.869389846921","6.58317470550537"
"default_paddle","90","3","9","20459.9993279145","1023","0","19.999999343025","4","0.0797856283186573","0.000300939253065735","0.145136386156082","19.0781726837158","1.04831839372625","59494.7114257813","812.514614105225","45204.5945091248","15110.8114624023","73785.0070800781","1.01336484774947","68.1914145946503","6.58317470550537"
"default_shortboard","0","0","12","20460.0010781049","1023","0","20.000001053866","20","-0.0151117992257544","-0.088192343711853","-0.000513485283590853","100000","0.00020000001053866","2317.78909301758","1929.5135436058","358.132194519043","33.7901134490967","5909.58410644531","3.499959978275","137.574466526508","1.7405104637146"
"default_shortboard","0","1","10","20459.9997364305","1023","0","19.9999997423563","20","0.126401380449533","0.045412577688694","0.256856948137283","100000","0.000199999997423563","1764.97269439697","1170.97751426697","570.924939632416","26.6380634307861","4937.90289306641","2.04616607958451","80.9733087792993","1.7405104637146"
"default_shortboard","0","2","8","20459.9998938159","1023","0","19.9999998962032","20","0.303378392010927","0.154571577906609","0.671505212783813","100000","0.000199999998962032","1221.87643432617","842.072820663452","382.798132896423","0","3946.30581665039","1.45553942536935","56.0797523409128","1.7405104637146"
"default_shortboard","0","3","8","20459.999069648","1023","0","19.999999090565","20","0.640989512205124","0.507001399993896","1.09028077125549","100000","0.00019999999090565","1168.09660339355","561.068554162979","610.662162780762","0","3738.19680786133","0.951196581125259","34.9950838834047","1.7405104637146"
"default_shortboard","0","4","7","20459.9990912903","1023","0","19.9999991117208","20","1.18733302184514","1.07227301597595","1.27652406692505","100000","0.000199999991117208","1792.85264587402","174.98749256134","1623.57093811035","1.4716808795929","2884.54827880859","0.277001794893295","9.00550558418036","1.7405104637146"
"default_shortboard","10","0","9","20460.0004351985","1023","0","20.000000425414","20","-0.0230581773858931","-0.119892753660679","-0.00248155114240944","100000","0.00020000000425414","1746.93548583984","966.252952098846","642.944751739502","141.304668426514","4646.63278198242","1.65875058528036","64.837648101151","1.7405104637146"
"default_shortboard","10","1","9","20460.000845764","1023","0","20.0000008267487","20","0.0788344074454572","0.03615902364254","0.144540637731552","100000","0.000200000008267488","1555.37773132324","908.698276519775","488.258086204529","161.809814453125","4437.26132202148","1.52031636843458","59.6483707949519","1.7405104637146"
"default_shortboard","10","2","9","20460.0001525234","1023","0","20.0000001490942","20","0.231921101609866","0.118872091174126","0.513594150543213","100000","0.000200000001490942","1381.40714263916","830.390561103821","374.760593414307","180.018455505371","4420.95736694336","1.33547609951347","51.1606756150723","1.7405104637146"
"default_shortboard","10","3","11","20459.9997988424","1023","0","19.999999803365","20","0.42043210701509","0.221394240856171","0.898451149463654","100000","0.00019999999803365","1535.22257995605","770.349014759064","767.960792541504","2.36832785606384","5362.77661132813","1.22038555145264","45.2376273423433","1.7405104637146"
"default_shortboard","10","4","9","20459.9993882023","1023","0","19.9999994019573","20","0.661512513955434","0.502382159233093","0.9714275598526","100000","0.000199999994019573","1209.73293304443","286.169153213501","890.077751159668","38.8315200805664","4486.23922729492","0.424250937066972","14.0138774365187","1.7405104637146"
"default_shortboard","15","0","10","20459.9998091262","1023","0","19.9999998134176","20","-0.0196027049096301","-0.0494352355599403","-0.00214888551272452","100000","0.000199999998134176","2016.38205718994","1256.43204927444","336.548913002014","426.997081756592","4899.73477172852","2.14494618680328","84.3399375975132","1.7405104637146"
"default_shortboard","15","1","9","20459.9988136375","1023","0","19.9999988403104","20","0.0674062702390883","0.0323795787990093","0.121367812156677","100000","0.000199999988403104","1761.31697845459","914.708835124969","588.175292015076","262.173210144043","4425.2112121582","1.49550931435078","58.6783604472876","1.7405104637146"
"default_shortboard","15","2","9","20459.9996389232","1023","0","19.9999996470413","20","0.15830385684967","0.0803014561533928","0.405202060937881","100000","0.000199999996470413","1903.458984375","966.018737792969","345.803951263428","595.882461547852","4370.78103637695","1.54067405220121","59.8463540822268","1.7405104637146"
"default_shortboard","15","3","9","20459.9988678943","1023","0","19.9999988933473","20","0.300477265483803","0.0905366539955139","0.80187463760376","100000","0.000199999988933473","1785.7653427124","726.796076774597","709.728678703308","353.910362243652","4410.76251220703","1.14044477976859","43.6162339970469","1.7405104637146"
"default_shortboard","15","4","10","20460.0003146167","1023","0","20.0000003075432","20","0.601595088839531","0.394058436155319","0.98220157623291","100000","0.000200000003075432","1310.19609069824","248.529990077019","949.205471038818","117.812177121639","4034.36482810974","0.356663690443384","11.5141969181132","1.7405104637146"
"default_shortboard","2","0","12","20460.0002531013","1023","0","20.0000002474108","20","-0.0338474251814963","-0.194582492113113","-0.0012955057900399","100000","0.000200000002474108","2743.43646240234","1949.40273761749","752.059641361237","46.2600879669189","6303.32702636719","3.52866509743035","137.672048836946","1.7405104637146"
"default_shortboard","2","1","11","20460.0000495962","1023","0","20.0000000484812","20","0.128488191488114","0.0459298379719257","0.245307713747025","100000","0.000200000000484812","2140.39833831787","1426.77583026886","667.578702449799","49.987979888916","5422.11218261719","2.5097615220584","99.5116522610188","1.7405104637146"
"default_shortboard","2","2","8","20460.0004237561","1023","0","20.0000004142288","20","0.303353684023023","0.208049684762955","0.633792877197266","100000","0.000200000004142288","1189.22450256348","831.360224723816","360.83865737915","0","3947.06994628906","1.42502915998921","55.0542421638966","1.7405104637146"
"default_shortboard","2","3","7","20459.9997702903","1023","0","19.9999997754549","20","0.592746602637427","0.441479206085205","1.05646920204163","100000","0.000199999997754549","1034.71192169189","465.736707925797","570.590982437134","2.17277908325195","3260.98428344727","0.774594862014055","28.5946119427681","1.7405104637146"
"default_shortboard","2","4","8","20459.9998553848","1023","0","19.9999998586362","20","1.11302029341459","0.944612383842468","1.2855544090271","100000","0.000199999998586362","1482.14765930176","231.829085588455","1255.31792449951","1.52740728855133","3241.4761428833","0.371743081137538","12.3417868763208","1.7405104637146"
"default_shortboard","20","0","10","20460.0007854706","1023","0","20.000000767811","20","-0.0290702304802835","-0.0724805667996407","-0.00611387193202972","100000","0.00020000000767811","2244.73996734619","1293.78503704071","336.599947929382","618.197811126709","4879.77777099609","2.18731646146625","85.7059670984745","1.7405104637146"
"default_shortboard","20","1","9","20459.9996175286","1023","0","19.9999996261277","20","0.0512678785663512","0.0129638658836484","0.0980583801865578","100000","0.000199999996261277","2083.29848480225","932.009060382843","443.703573226929","712.285491943359","4359.66162109375","1.51477168360725","59.2780801802874","1.7405104637146"
"default_shortboard","20","2","9","20459.9994188021","1023","0","19.9999994318691","20","0.128500315464205","0.0608924739062786","0.347079366445541","100000","0.000199999994318691","2729.04217529297","1055.39359998703","335.931059837341","1344.79264068604","4240.14349365234","1.68372176866978","65.965903699398","1.7405104637146"
"default_shortboard","20","3","9","20460.0003167878","1023","0","20.0000003096655","20","0.244690907498201","0.0724578127264977","0.660920679569244","100000","0.000200000003096655","2411.13941955566","726.196419000626","571.433510780334","1121.52659225464","4267.17379760742","1.12381338514388","42.6253706514835","1.7405104637146"
"default_shortboard","20","4","11","20460.0002066708","1023","0","20.0000002020242","20","0.450361417098479","0.268283605575562","0.872380793094635","100000","0.000200000002020242","2488.06988525391","356.495615959167","1007.6163444519","1136.04480355978","4356.31317138672","0.510369220311986","17.047439916525","1.7405104637146"
"default_shortboard","30","0","7","20459.9985808977","1023","0","19.9999986128033","20","-0.0598639392160944","-0.14271092414856","-0.0053596580401063","100000","0.000199999986128033","1208.2649307251","605.007310390472","325.77187538147","280.273590087891","3453.0771484375","0.995978211984038","37.240938231349","1.7405104637146"
"default_shortboard","30","1","8","20460.0000176416","1023","0","20.0000000172449","20","0.035697840154171","0.00796411000192165","0.0726191103458405","100000","0.000200000000172449","2544.87217712402","976.076402664185","259.281559944153","1314.74991607666","3788.81777954102","1.54250323586166","60.5069930553436","1.7405104637146"
"default_shortboard","30","2","10","20459.9998667061","1023","0","19.9999998697029","20","0.0858694456517696","0.0466200895607471","0.243574947118759","100000","0.000199999998697029","4609.77021789551","1292.76886081696","314.060057640076","3016.63998413086","4451.09524536133","2.00055545102805","79.0086386203766","1.7405104637146"
"default_shortboard","30","3","10","20460.0000250436","1023","0","20.0000000244806","20","0.133842492103577","0.0418540649116039","0.447436332702637","100000","0.000200000000244806","5361.89157104492","1211.96311116219","430.834107398987","3735.20627212524","4366.02716064453","1.87396573275328","74.1678239777684","1.7405104637146"
"default_shortboard","30","4","11","20460.0001126297","1023","0","20.0000001100974","20","0.300664775750854","0.149012520909309","0.687560200691223","100000","0.000200000001100974","4841.48276519775","445.608129024506","1155.04682159424","3268.48210775852","3880.82204818726","0.625788539211499","21.5369457993656","1.7405104637146"
"default_shortboard","45","0","2","20459.9988125387","1023","0","19.9999988392362","20","-0.0553340036422014","-0.0670549795031548","-0.0436130277812481","100000","0.000199999988392362","289.258827209473","190.915409088135","46.9871997833252","52.089168548584","981.999664306641","0.30723787099123","10.807605266571","1.7405104637146"
"default_shortboard","45","1","10","20459.9994937719","1023","0","19.9999995051533","20","0.011897636053618","0.00119326345156878","0.0233351197093725","100000","0.000199999995051533","5745.72769165039","1700.31573581696","208.930568695068","3845.12944030762","4558.22067260742","2.67421450838447","105.535507798195","1.7405104637146"
"default_shortboard","45","2","10","20460.000811984","1023","0","20.0000007937282","20","0.051066674105823","0.0241031739860773","0.125869035720825","100000","0.000200000007937282","5050.61358642578","1162.92526197433","356.801328659058","3542.904296875","4487.36901855469","1.75827829819173","67.5633740127087","1.7405104637146"
