"board","drift_deg","roll_case","element_index","board_speed_setting_ms","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","turn_radius_m","roll_attack_rad","drag_total_n","drag_friction_n","drag_planing_n","drag_rail_n","drag_rocker_n","lift_total_n","lift_planing_n","contact_area_m2","frontal_section_m2","mass_flux_kg_s","wetted_length_mm","element_width_mm","plane_delta_deg","volume_litres"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","2","10","20500.0009765774","1025","20.0000009527584","100000","0.00403804518282413","112.411987304688","74.0525283813477","30.1862659454346","8.71202945709229","8.71202945709229","507.018493652344","516.258178710938","0.105083823204041","0.0113599952310324","232.879913330078","127.992530822754","821.015319824219","1.66936039924622","2.49187970161438"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","3","10","20499.9981525171","1025","19.9999981975777","100000","0.00483092851936817","169.517211914063","115.310928344727","24.5249004364014","30.3571701049805","30.3571701049805","504.605316162109","518.136840820313","0.165809527039528","0.0141895050182939","290.884826660156","204.092147827148","812.424865722656","1.62388670444489","4.37045764923096"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","4","10","20499.997137337","1025","19.9999972071581","100000","0.00699580227956176","219.712844848633","158.797714233398","21.1154861450195","40.5580520629883","40.5580520629883","503.285278320313","519.763549804688","0.228724420070648","0.0167065691202879","342.484619140625","271.116516113281","843.638793945313","1.37712502479553","6.42385292053223"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","5","10","20500.0004079112","1025","20.0000003979621","100000","0.00273663527332246","236.098861694336","188.951263427734","19.6926898956299","27.9369812011719","27.9369812011719","507.236206054688","520.633605957031","0.274996370077133","0.0179729610681534","368.445709228516","313.041381835938","878.466491699219","0.959264516830444","7.95147275924683"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","6","10","20499.9983850537","1025","19.9999984244426","100000","0.000345401058439165","268.964630126953","221.66520690918","18.9179553985596","28.8883247375488","28.8883247375488","506.493713378906","521.449645996094","0.322758853435516","0.0193306319415569","396.277923583984","370.582336425781","870.950439453125","0.451451182365417","9.5933666229248"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","7","10","20499.9992723804","1025","19.9999992901272","100000","0.00489401165395975","288.539093017578","233.02099609375","19.4065380096436","36.6536331176758","36.6536331176758","505.759124755859","521.518737792969","0.33690944314003","0.0194041635841131","397.785339355469","401.763275146484","838.577026367188","-0.251570522785187","10.0790796279907"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","8","10","20499.9992843569","1025","19.9999993018116","100000","0.00726457359269261","320.578765869141","266.956329345703","19.9340896606445","34.2166213989258","34.2166213989258","505.935791015625","521.859680175781","0.392991930246353","0.0200412292033434","410.845184326172","477.907928466797","822.317260742188","-1.00307965278625","11.9665441513062"
"2003_Taylor_Knox_channel_island_Copy_1","60","2","9","10","20500.0024185193","1025","20.000002359531","100000","0.0129829244688153","315.961456298828","262.493713378906","20.1457786560059","33.8480796813965","33.8480796813965","505.966644287109","521.700988769531","0.38691046833992","0.0196852721273899","403.548126220703","477.081329345703","810.994812011719","-1.26042830944061","11.7445154190063"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","0","10","20500.0013424948","1025","20.000001309751","100000","0.0488521419465542","90.1976623535156","9.343994140625","80.4555206298828","0.839179396629333","0.839179396629333","507.981781005859","511.520812988281","0.0149468518793583","0.00454528816044331","93.1784133911133","1.88048541545868","7948.400390625","1.50575649738312","0.254395306110382"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","1","10","20499.9998855917","1025","19.9999998883821","100000","0.0424617566168308","79.7559204101563","16.38427734375","61.2339630126953","2.63873481750488","2.63873481750488","507.593444824219","512.352111816406","0.024095194414258","0.00569823663681746","116.813850402832","19.7211132049561","1221.796875","1.76729166507721","0.453458607196808"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","2","10","20500.0001645002","1025","20.000000160488","100000","0.0440063364803791","80.2603378295898","17.720890045166","59.3135757446289","3.75540971755981","3.75540971755981","507.343566894531","512.519470214844","0.0265120919793844","0.00591063406318426","121.167999267578","27.5816802978516","961.221069335938","1.76968896389008","0.503399252891541"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","3","10","20499.9989928646","1025","19.9999990174289","100000","0.0259448830038309","101.199440002441","45.3203239440918","38.2259979248047","18.4058380126953","18.4058380126953","504.961669921875","514.677490234375","0.0630146563053131","0.00894763227552176","183.426452636719","93.8097305297852","671.728393554688","1.84587550163269","1.42763650417328"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","4","10","20500.0002976407","1025","20.0000002903812","100000","0.0216365400701761","131.930099487305","81.5406875610352","28.985330581665","22.1391086578369","22.1391086578369","504.891448974609","516.761047363281","0.112551160156727","0.0119278086349368","244.520080566406","169.742721557617","663.069152832031","1.46998238563538","2.84700870513916"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","5","10","20499.9958635515","1025","19.9999959644405","100000","0.0165424346923828","192.981948852539","114.413452148438","24.5783309936523","55.0374870300293","55.0374870300293","500.385070800781","518.233276367188","0.160220190882683","0.0141331339254975","289.729187011719","225.421676635742","710.757690429688","0.965382695198059","4.31487846374512"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","6","10","20499.9990301924","1025","19.9999990538463","100000","0.0163316801190376","216.843963623047","131.824340820313","23.8113536834717","62.3866424560547","62.3866424560547","498.954498291016","518.849243164063","0.185885921120644","0.0150231970474124","307.975524902344","281.040924072266","661.419372558594","0.392572820186615","5.12191343307495"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","7","10","20500.0031159132","1025","20.0000030399153","100000","0.0208428520709276","221.285186767578","165.677536010742","21.4314479827881","34.7360687255859","34.7360687255859","505.748626708984","520.062438964844","0.234736874699593","0.0166542809456587","341.412811279297","341.490356445313","687.389465332031","-0.374570816755295","6.74957752227783"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","8","10","20499.9989122261","1025","19.9999989387571","100000","0.0332626439630985","211.096893310547","152.95849609375","22.8801250457764","35.851921081543","35.851921081543","505.320281982422","519.746032714844","0.216572552919388","0.0158768706023693","325.475830078125","373.524841308594","579.8076171875","-1.07713890075684","6.20649766921997"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","9","10","20499.9988020756","1025","19.9999988312933","100000","0.035228356719017","226.955917358398","161.162063598633","23.3898582458496","43.0449905395508","43.0449905395508","504.434143066406","519.853210449219","0.227273896336555","0.0159967467188835","327.933288574219","421.284881591797","539.477966308594","-1.88531231880188","6.5818772315979"
"2003_Taylor_Knox_channel_island_Copy_1","60","3","10","10","20499.9970075974","1025","19.9999970805828","100000","0.0259673949331045","280.08740234375","211.852157592773","23.6401500701904","45.1919860839844","45.1919860839844","504.864501953125","520.272827148438","0.30483067035675","0.0170180033892393","348.869018554688","511.279479980469","596.21142578125","-2.97017192840576","9.07719326019287"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","0","10","20500.0003712957","1025","20.0000003622397","100000","0.126226276159286","204.871429443359","2.76121044158936","201.062026977539","1.81642043590546","1.81642043590546","507.300872802734","513.8544921875","0.00399409886449575","0.0028118088375777","57.6420822143555","13.189453125","302.825225830078","-2.12459135055542","0.0586688220500946"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","1","10","20499.9998783128","1025","19.9999998812808","100000","0.177780956029892","373.971557617188","2.3184986114502","371.124084472656","1.71440005302429","1.71440005302429","507.145599365234","518.039123535156","0.00295982463285327","0.0027705361135304","56.7959899902344","19.9961280822754","148.019882202148","-3.53807067871094","0.0395210236310959"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","2","10","20500.0008307028","1025","20.0000008104418","100000","0.0566774979233742","95.7154922485352","14.3020973205566","68.3952102661133","13.885274887085","13.885274887085","504.751190185547","512.31689453125","0.022355243563652","0.00547557976096869","112.249389648438","82.4334259033203","271.191497802734","1.22557950019836","0.439977318048477"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","3","10","20499.9989707115","1025","19.9999989958161","100000","0.0364528708159924","100.176086425781","34.9732246398926","45.1377792358398","20.9374866485596","20.9374866485596","504.074371337891","513.917846679688","0.0498813018202782","0.00795157346874475","163.007247924805","147.762191772461","337.578247070313","1.22440588474274","1.12685418128967"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","4","10","20500.0000139984","1025","20.000000013657","100000","0.048535268753767","116.128120422363","41.1742134094238","43.4110336303711","32.6338958740234","32.6338958740234","502.491943359375","514.605407714844","0.0583364106714725","0.00851592421531677","174.576446533203","191.047470092773","305.350341796875","0.686564207077026","1.39240086078644"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","5","10","20500.0004296573","1025","20.0000004191779","100000","0.0542301274836063","125.428955078125","51.1173896789551","38.8663063049316","36.6102638244629","36.6102638244629","501.515472412109","515.433166503906","0.0716053321957588","0.00945070944726467","193.739547729492","251.589111328125","284.612213134766","0.0226362906396389","1.77065145969391"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","6","10","20499.9982985466","1025","19.9999983400455","100000","0.0603252649307251","132.647521972656","50.8762168884277","38.9626388549805","44.0692100524902","44.0692100524902","500.355102539063","515.567138671875","0.0722305178642273","0.00943225994706154","193.361312866211","284.532196044922","253.85710144043","-0.682524025440216","1.78227663040161"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","7","10","20500.000439637","1025","20.0000004289142","100000","0.0833979919552803","132.923217773438","39.3017692565918","44.7003479003906","50.3986587524414","50.3986587524414","498.726745605469","515.569274902344","0.0564617924392223","0.00833798199892044","170.928634643555","333.457977294922","169.322052001953","-1.51493895053864","1.34804630279541"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","8","10","20500.0017888421","1025","20.0000017452118","100000","0.0584967918694019","168.560974121094","87.989616394043","30.8106727600098","50.5389595031738","50.5389595031738","502.922882080078","517.539489746094","0.12272434681654","0.0118266018107533","242.445358276367","426.848907470703","287.512359619141","-2.61980724334717","3.29649615287781"
"2003_Taylor_Knox_channel_island_Copy_1","60","4","9","10","20500.0016951286","1025","20.000001653784","100000","0.0777396932244301","162.287414550781","72.5817794799805","33.6189727783203","56.9483680725098","56.9483680725098","501.921997070313","517.41748046875","0.101865522563457","0.0107662612572312","220.708374023438","477.561920166016","213.303283691406","-3.50909662246704","2.66700148582458"
"2003_Taylor_Knox_channel_island_Copy_1","75","0","0","10","20500.0005794663","1025","20.000000565333","100000","0.18649734556675","80.904296875","16.9085636138916","64.2615280151367","0.207371652126312","0.207371652126312","508.221649169922","521.169921875","0.0248997267335653","0.00558665301650763","114.526390075684","41.7787208557129","595.990661621094","1.40332365036011","0.423608034849167"
"2003_Taylor_Knox_channel_island_Copy_1","75","0","1","10","20499.9953335875","1025","19.9999954474025","100000","0.0856198444962502","96.5267791748047","61.1968460083008","32.481128692627","3.31857538223267","3.31857538223267","507.834381103516","517.384216308594","0.0882617682218552","0.0104787480086088","214.81428527832","126.698791503906","696.626770019531","0.605044066905975","1.92206764221191"
"2003_Taylor_Knox_channel_island_Copy_1","75","0","2","10","20499.9991667189","1025","19.9999991870428","100000","0.0682470947504044","161.112228393555","120.147285461426","23.0927600860596","18.4040184020996","18.4040184020996","506.397521972656","519.498657226563","0.177332684397697","0.0147798974066973","302.987884521484","200.972686767578","882.372009277344","0.600378394126892","4.53802967071533"
"2003_Taylor_Knox_channel_island_Copy_1","75","0","3","10","20500.0020329337","1025","20.00000198335","100000","0.0711357519030571","204.08464050293","156.823028564453","19.8780879974365","27.9471530914307","27.9471530914307","505.561126708984","521.034484863281","0.236198201775551","0.0171079412102699","350.712829589844","267.901092529297","881.661926269531","0.622812867164612","6.30066823959351"
"2003_Taylor_Knox_channel_island_Copy_1","75","0","4","10","20499.9991813359","1025","19.9999992013033","100000","0.0574904978275299","247.335403442383","212.960052490234","17.4785709381104","17.3481636047363","17.3481636047363","507.482574462891","522.345520019531","0.317991852760315","0.0198490638285875","406.905792236328","300.534393310547","1058.08801269531","0.67216819524765","9.04266929626465"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","0","10","20500.0003143425","1025","20.0000003066756","100000","0.192541599273682","181.695037841797","1.07219421863556","180.950500488281","0.00058464054018259","0.00058464054018259","286.625579833984","292.791015625","0.00110398756805807","0.00144138454925269","29.5483837127686","75.9535903930664","14.5350284576416","0.227227315306664","0.0136839188635349"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","1","10","20499.9972111566","1025","19.9999972791772","100000","0.0411136448383331","77.8787536621094","25.246639251709","50.7075653076172","2.44062185287476","2.44062185287476","507.701934814453","513.403015136719","0.0357927829027176","0.00674971286207438","138.369094848633","20.8047790527344","1720.41149902344","1.90805768966675","0.681013286113739"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","2","10","20500.0000408151","1025","20.0000000398196","100000","0.0379871465265751","118.704696655273","78.1349639892578","29.3687648773193","11.7679882049561","11.7679882049561","506.645599365234","516.820739746094","0.11024783551693","0.0116828680038452","239.498794555664","59.0338973999023","1867.53442382813","1.77629780769348","2.65058064460754"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","3","10","20499.9997290293","1025","19.9999997356383","100000","0.0336624160408974","161.300048828125","107.145935058594","24.8319797515869","30.0121746063232","30.0121746063232","504.532440185547","518.121154785156","0.151642456650734","0.0137754399329424","282.396514892578","78.1057815551758","1941.5009765625","1.43174529075623","3.92087173461914"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","4","10","20500.0000870652","1025","20.0000000849417","100000","0.0321716964244843","226.59602355957","158.842132568359","20.5490455627441","48.0067558288574","48.0067558288574","502.485717773438","520.097900390625","0.227815240621567","0.0168582182377577","345.593475341797","133.735122680664","1703.48107910156","1.11233675479889","6.33938121795654"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","5","10","20500.003580948","1025","20.0000034936078","100000","0.021019846200943","243.154968261719","181.975784301758","19.3422412872314","42.3507461547852","42.3507461547852","507.484741210938","520.612915039063","0.259966790676117","0.0176436305046082","361.694488525391","143.092010498047","1816.78063964844","0.473085045814514","7.43568134307861"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","6","10","20500.0009422454","1025","20.0000009192638","100000","0.0150397373363376","262.361663818359","204.925445556641","18.950511932373","39.0068206787109","39.0068206787109","506.457061767578","521.222229003906","0.295497328042984","0.018700672313571","383.363800048828","179.056610107422","1650.30114746094","-0.185043632984161","8.61630630493164"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","7","10","20499.9995100251","1025","19.9999995219757","100000","0.013797277584672","317.755737304688","253.54638671875","18.6241760253906","46.1020736694336","46.1020736694336","506.076232910156","522.164916992188","0.376430660486221","0.0204217191785574","418.645233154297","241.786041259766","1556.875","-0.665327727794647","11.1813058853149"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","8","10","20499.9982974361","1025","19.999998338962","100000","0.00865632388740778","387.060363769531","257.844665527344","20.1218795776367","109.632034301758","47.628002166748","504.884948730469","521.730834960938","0.382058888673782","0.0197099298238754","404.053527832031","238.906936645508","1599.19543457031","-1.57134509086609","11.4711360931396"
"2003_Taylor_Knox_channel_island_Copy_1","75","1","9","10","20500.0006381519","1025","20.0000006225872","100000","0.00712874624878168","529.071838378906","273.412963867188","20.2795009613037","236.403518676758","45.5389060974121","492.583038330078","522.003479003906","0.404321521520615","0.0201981775462627","414.062652587891","247.383728027344","1634.39013671875","-1.89221465587616","12.1770486831665"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","0","10","20499.998962058","1025","19.9999989873736","100000","0.0312418658286333","107.077201843262","5.68581056594849","100.892936706543","0.937370896339417","0.937370896339417","507.891479492188","510.480773925781","0.0100789628922939","0.00382958259433508","78.5064392089844","76.4850769042969","131.77685546875","1.46551692485809","0.160905048251152"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","1","10","20499.9966990581","1025","19.9999967795689","100000","0.0211408101022243","80.5537643432617","16.1522598266602","61.6634979248047","3.264324426651","3.264324426651","507.406402587891","511.964630126953","0.024095194414258","0.00566928973421454","116.220420837402","56.2118682861328","428.649597167969","1.9148017168045","0.4495510160923"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","2","10","20499.9988302366","1025","19.9999988587674","100000","0.0187280662357807","80.7661666870117","19.5513343811035","56.9129486083984","4.87085676193237","4.87085676193237","507.069091796875","512.325622558594","0.0290706884115934","0.00614478765055537","125.968139648438","55.7793464660645","521.172973632813","1.81355011463165","0.554787337779999"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","3","10","20500.0003990835","1025","20.0000003893498","100000","0.0199807286262512","103.821220397949","52.2166481018066","36.2096328735352","16.0695533752441","16.0695533752441","505.854278564453","515.096557617188","0.0724177062511444","0.00953064020723104","195.378128051758","5.57876777648926","12980.94921875","1.55520343780518","1.64957082271576"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","4","10","20500.0017057184","1025","20.0000016641155","100000","0.0170132778584957","144.083679199219","87.2569122314453","27.6948375701904","29.9189453125","29.9189453125","503.965301513672","517.029235839844","0.121997036039829","0.0123658124357462","253.499176025391","36.8074836730957","3314.46264648438","1.05041098594666","3.09142470359802"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","5","10","20499.9985846265","1025","19.9999986191478","100000","0.0162129271775484","202.358901977539","117.538108825684","24.1280822753906","61.788990020752","61.788990020752","499.539916992188","518.344543457031","0.165793105959892","0.0143339764326811","293.846496582031","67.9340057373047","2440.50244140625","0.406203240156174","4.4424295425415"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","6","10","20500.0003161025","1025","20.0000003083927","100000","0.0111584262922406","234.271255493164","131.380081176758","23.5830135345459","80.6036224365234","80.6036224365234","496.840209960938","518.779357910156","0.186303362250328","0.0150023950263858","307.549102783203","89.7755584716797","2075.21240234375","-0.251610308885574","5.1187310218811"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","7","10","20500.0002889912","1025","20.0000002819427","100000","0.00144234555773437","223.438491821289","161.483871459961","22.2800407409668","40.2434349060059","40.2434349060059","506.254791259766","519.5947265625","0.228661626577377","0.0160359926521778","328.737854003906","125.735527038574","1818.59204101563","-1.07721590995789","6.51186609268188"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","8","10","20500.0012381328","1025","20.0000012079345","100000","0.00849845539778471","213.560287475586","143.705581665039","23.6814746856689","46.8006286621094","46.8006286621094","505.374481201172","519.014770507813","0.201621606945992","0.0150800906121731","309.141876220703","122.788833618164","1642.01916503906","-1.72833621501923","5.68522834777832"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","9","10","20499.9993640027","1025","19.9999993795148","100000","0.01068483479321","261.629699707031","175.817581176758","23.8515224456787","62.594066619873","62.594066619873","504.417724609375","519.64453125","0.248496755957603","0.0160844195634127","329.730590820313","173.917404174805","1428.82055664063","-2.68670153617859","7.21879529953003"
"2003_Taylor_Knox_channel_island_Copy_1","75","2","10","10","20500.0020259771","1025","20.000001976563","100000","0.0121682789176702","297.572357177734","220.620544433594","23.5726203918457","53.9464988708496","53.9464988708496","505.802368164063","520.153259277344","0.318363845348358","0.0169717762619257","347.921447753906","225.687774658203","1410.63842773438","-3.47908973693848","9.48989105224609"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","0","10","20500.0013876297","1025","20.0000013537851","100000","0.00174635392613709","241.703247070313","2.80672931671143","237.685577392578","2.08255887031555","2.08255887031555","507.152038574219","509.848022460938","0.00399409886449575","0.00286115822382271","58.6537475585938","96.3107452392578","41.4709587097168","-3.02252268791199","0.0570031553506851"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","1","10","20500.0008090354","1025","20.0000007893029","100000","0.0142754800617695","354.035705566406","2.4023802280426","350.763061523438","2.09829568862915","2.09829568862915","506.916442871094","509.962738037109","0.00295982463285327","0.00274895038455725","56.3534851074219","97.0927276611328","30.4845142364502","-4.76033306121826","0.0399221554398537"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","2","10","20499.9980645989","1025","19.9999981118038","100000","0.0081372307613492","102.309692382813","15.9921760559082","71.0216369628906","16.3026714324951","16.3026714324951","504.065155029297","511.696441650391","0.0248667970299721","0.00567243155092001","116.28483581543","60.4965362548828","411.044982910156","0.617684364318848","0.489006012678146"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","3","10","20500.0001849434","1025","20.0000001804326","100000","0.00760176684707403","120.585250854492","35.2880249023438","46.4442672729492","40.334171295166","40.334171295166","499.447998046875","513.534545898438","0.0509522669017315","0.00795643124729395","163.106842041016","20.9461498260498","2432.5361328125","0.625975072383881","1.15128326416016"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","4","10","20499.9981879956","1025","19.9999982321908","100000","0.00338643789291382","126.216995239258","39.0978050231934","44.5773277282715","43.8541221618652","43.8541221618652","500.668060302734","513.816711425781","0.0562733449041843","0.00832842942327261","170.732788085938","4.54159164428711","12390.666015625","-0.00269808783195913","1.32688438892365"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","5","10","20499.9984342927","1025","19.9999984724807","100000","0.00857446808367968","139.591705322266","50.4248733520508","39.5869827270508","51.0337905883789","51.0337905883789","499.028656005859","514.633361816406","0.0716053396463394","0.00939824245870113","192.663955688477","34.2790031433105","2088.89794921875","-0.665130436420441","1.76091623306274"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","6","10","20500.000526711","1025","20.0000005138644","100000","0.0206220149993896","147.84065246582","48.6827964782715","39.4688987731934","61.2129211425781","61.2129211425781","497.708068847656","514.609252929688","0.0696979537606239","0.00925821717828512","189.79345703125","44.8582763671875","1553.73681640625","-1.41375243663788","1.71098673343658"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","7","10","20499.9996915647","1025","19.9999996990875","100000","0.0319049917161465","156.01448059082","42.548641204834","42.2578887939453","72.9355621337891","72.9355621337891","495.573608398438","514.298889160156","0.0613010823726654","0.00868410151451826","178.024078369141","70.8278579711914","865.493957519531","-2.15041399002075","1.48197400569916"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","8","10","20499.9961678761","1025","19.9999962613425","100000","0.0324945114552975","194.066711425781","82.7984771728516","30.6771640777588","81.5142135620117","81.5142135620117","500.980499267578","516.676147460938","0.116417780518532","0.0114331217482686","234.378952026367","137.604370117188","846.032531738281","-3.11841106414795","3.10393643379211"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","9","10","20499.9991926134","1025","19.9999992123057","100000","0.0370894037187099","192.760498046875","77.2946548461914","31.2922897338867","85.1313171386719","85.1313171386719","500.539794921875","516.520751953125","0.109038725495338","0.0111382212489843","228.333526611328","148.490188598633","734.315979003906","-3.43048453330994","2.88136672973633"
"2003_Taylor_Knox_channel_island_Copy_1","75","3","10","10","20499.9985217965","1025","19.9999985578503","100000","0.0429637022316456","196.340133666992","71.9773864746094","32.2452201843262","93.1317138671875","93.1317138671875","499.537231445313","516.382751464844","0.101865522563457","0.010801350697875","221.427673339844","157.086181640625","648.469055175781","-3.64362835884094","2.64987897872925"
"2003_Taylor_Knox_channel_island_Copy_1","90","0","0","10","20499.9997542213","1025","19.9999997602159","100000","0.521643102169037","178.693832397461","4.66897821426392","174.599014282227","0.0142572764307261","0.0142572764307261","508.261810302734","588.500854492188","0.00709128519520164","0.00338382110930979","69.3683319091797","38.6497116088867","183.475769042969","1.84811794757843","0.104501664638519"
"2003_Taylor_Knox_channel_island_Copy_1","90","0","1","10","20500.0004766018","1025","20.0000004649773","100000","0.35798904299736","93.2762680053711","12.6669778823853","80.9504928588867","0.163472980260849","0.163472980260849","508.224884033203","546.182250976563","0.0185962803661823","0.00499074487015605","102.310272216797","5.41517543792725","3434.10473632813","2.39441633224487","0.301813930273056"
"2003_Taylor_Knox_channel_island_Copy_1","90","0","2","10","20499.998148377","1025","19.9999981935385","100000","0.25213959813118","77.8630294799805","26.7355442047119","50.9978713989258","0.604834377765656","0.604834377765656","508.156066894531","529.806640625","0.038617767393589","0.00706480583176017","144.828506469727","42.3789482116699","911.248840332031","1.03095209598541","0.711614787578583"
"2003_Taylor_Knox_channel_island_Copy_1","90","0","3","10","20499.9992951839","1025","19.9999993123745","100000","0.203841954469681","85.190055847168","46.8706398010254","37.3299713134766","1.45423245429993","1.45423245429993","508.066467285156","525.466979980469","0.0677790567278862","0.00931829866021872","191.025115966797","107.101264953613","632.850219726563","0.309555381536484","1.38202464580536"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","0","10","20499.9995631493","1025","19.9999995738042","100000","0.397024929523468","158.819732666016","0.963912129402161","158.140075683594","0.000349197187460959","0.000349197187460959","244.937316894531","266.278289794922","0.00110398756805807","0.00130792136769742","26.8123874664307","104.878196716309","10.5263786315918","0.115592546761036","0.0137291857972741"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","1","10","20499.9998039705","1025","19.9999998087518","100000","0.105756856501102","78.3937454223633","27.3941249847412","48.9676551818848","2.54984354972839","2.54984354972839","507.700012207031","516.051574707031","0.0390414148569107","0.00702187744900584","143.948486328125","50.5679092407227","772.05908203125","1.96068227291107","0.754435181617737"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","2","10","20499.9990157075","1025","19.9999990397147","100000","0.082151785492897","104.332763671875","65.2848129272461","31.7307395935059","7.87496566772461","7.87496566772461","507.000701904297","517.53369140625","0.0919869616627693","0.0107524441555142","220.425094604492","28.0076351165771","3284.35302734375","1.69243121147156","2.11614727973938"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","3","10","20499.999535346","1025","19.999999546679","100000","0.307292461395264","23806.474609375","116.020645141602","14241.3291015625","0","0","23094.427734375","24311.466796875","0.166221976280212","0.118592537939548","2431.14697265625","0","NaN","1.69243121147156","4.30058622360229"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","4","10","20500.0003879067","1025","20.0000003784456","100000","0.255551844835281","28711.712890625","154.852020263672","19116.3828125","0","0","31467.951171875","32633.70703125","0.225456058979034","0.159188807010651","3263.37060546875","0","NaN","1.69243121147156","6.23047399520874"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","5","10","20499.9995601203","1025","19.9999995708491","100000","0.0543568357825279","236.823364257813","193.543319702148","18.7417812347412","25.0175170898438","25.0175170898438","507.331390380859","521.630676269531","0.287187814712524","0.0185299180448055","379.863311767578","37.4697532653809","7664.52392578125","-0.0822409838438034","8.13869953155518"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","6","10","20500.0003514171","1025","20.0000003428459","100000","0.0425210483372211","410.030792236328","220.992233276367","18.3401470184326","171.447326660156","36.2367935180664","499.025543212891","521.942321777344","0.328893423080444","0.0194630064070225","398.991638183594","38.3153266906738","8583.8603515625","-0.621581554412842","9.54662990570068"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","7","10","20499.9989251836","1025","19.9999989513986","100000","0.0315749384462833","298.074768066406","236.560302734375","18.6141376495361","43.397819519043","43.397819519043","507.045501708984","522.038208007813","0.35247015953064","0.01989471539855","407.841644287109","13.0726327896118","26962.4453125","-1.30620050430298","10.3656978607178"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","8","10","20500.0000112745","1025","20.0000000109995","100000","0.0195602141320705","319.468170166016","249.212127685547","18.7483024597168","52.0266571044922","52.0266571044922","507.855010986328","521.87548828125","0.371057838201523","0.0198249705135822","406.411895751953","3.82947969436646","96895.1015625","-2.08843946456909","10.9858140945435"
"2003_Taylor_Knox_channel_island_Copy_1","90","1","9","10","20500.0024723922","1025","20.0000024120899","100000","0.0181649327278137","338.136138916016","270.349609375","18.7684192657471","49.5162582397461","49.5162582397461","507.672027587891","522.341064453125","0.407745897769928","0.0206696707755327","423.728302001953","13.6948471069336","29773.673828125","-2.2031135559082","12.1246967315674"
