"board","angle_drift_deg","angle_drift_rad","angle_incidence_plan_horizontal_repere_planche_deg","angle_incidence_plan_horizontal_repere_planche_rad","Ra_micron","vitesse_flux_relatif_ms","board_bump","board_polish","chanfrein_nose","chanfrein_tail","distance_entre_elements_mm","epaisseur_ames_bois_mm","epaisseur_plaquage_bois_mm","epaisseur_relative_au_wide_point","epaisseur_sections_bois_mm","etat_contact","fiber_gr_m2_bottom","fiber_gr_m2_top","fiber_mass_kg","foam_density_kgm3","foam_mass_kg","hauteur_flottaison_mm","index_point_1_ligne_attaque","index_point_1foot_nose","index_point_1foot_tail","index_point_2_ligne_attaque","index_point_coupe_roulis_amont","index_point_coupe_roulis_aval","index_pxmax","index_pxmin","index_pymax","index_pymin","lissage_effectue","lock","object_id","position_rail_wood_kit","pression_statique","rayon_planning_m","spoon_camber","spoon_width","spoonx","structure_mass_kg","tail_in","tail_out","total_mass_kg","total_mass_resine_kg","volume_flotaison_litres","volume_shape_litres","x_max","x_min","y_max","y_min"
"Poahaku","90","1.57079637050629","0","0","0","20","0","2","0.0500000007450581","0","266.700012207031","0","0","0.0104973688721657","0","-10","205","330","0.836894333362579","26","1.22708880901337","0","6","178","22","400","161","241","159","242","0","200","1","0","0","0","100000","34.6559791564941","0","0","0","0","0","0","3.31932473182678","1.25534152984619","0","47.1957206726074","0.110158078372478","-0.110158152878284","0","-1"
