"board","drift_deg","roll_case","element_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","incidence_deg_stored","pos_x","pos_y","attack_index_1","attack_index_2","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_residual","n_sub_elements"
"default_paddle","0","0","0","0","0","0","0","5.32997894287109","0","7.21170282363892","115.434936523438","0","0","550.314758300781","0","0","0","135.920455932617","76.337028503418","0","76.337028503418","79.2070465087891","548.620788574219","0","0.00387131236493587","0.010375764220953","0","0","122.120094299316","0","0.205312147736549","-0.0619218312203884","0","8","199","1","393","201","200","-1","0","200","0","0","0","27.3280334472656","0.0166666675359011","0","8","391","20459.9988433382","1023","19.9999988693434","21.9076138207357","-5.42041962652994","10"
"default_paddle","0","0","1","0","0","0","0","5.23811388015747","0","26.42214012146","51.9230499267578","0","0","538.529541015625","0","0","0","250.883941650391","152.644287109375","0","152.644287109375","146.077514648438","544.855773925781","0","0.00713966367766261","0.0382959991693497","0","0","77.8755416870117","0","1.15515053272247","-0.0339523814618587","0","9","199","1","389","201","200","-1","0","200","0","0","0","15.8522901535034","0.0333333350718021","0","14","385","20459.9994122217","1023","19.9999994254366","10.7447296215725","-5.10756053193096","10"
"default_paddle","0","0","2","0","0","0","0","5.23811388015747","0","33.0074043273926","45.3581390380859","0","0","533.999572753906","0","0","0","308.657562255859","152.644287109375","0","152.644287109375","162.814346313477","544.102233886719","0","0.00795768946409225","0.0471148118376732","0","0","77.9057998657227","0","1.55364894866943","-0.000212919301702641","0","9","199","1","386","201","200","-1","0","200","0","0","0","14.5100831985474","0.0500000007450581","0","16","385","20460.00249798","1023","20.0000024418182","9.72386575897973","-4.78621743956763","10"
"default_paddle","0","0","3","0","0","0","0","4.71451568603516","0","99.8719787597656","20.4154891967773","0","0","471.414642333984","0","0","0","341.975158691406","457.554260253906","0","457.554260253906","275.057037353516","537.903381347656","0","0.0134436478838325","0.156472191214561","0","0","119.916946411133","0","7.48111009597778","-0.000291974429273978","0","9","199","1","379","201","200","-1","0","200","0","0","0","9.29054069519043","0.100000001490116","0","31","370","20460.0001227571","1023","20.0000001199972","4.92876781551499","-4.36177287967544","10"
"default_paddle","0","0","4","0","0","0","0","4.09003305435181","0","181.139404296875","10.1724157333374","0","0","368.1611328125","0","0","0","438.837921142578","685.751770019531","0","685.751770019531","335.722381591797","535.207824707031","0","0.0164087191224098","0.30093389749527","0","0","191.037979125977","0","17.635498046875","-0.0001985720009543","0","9","199","1","369","201","200","-1","0","200","0","0","0","6.91444063186646","0.150000005960464","0","48","353","20459.9992898466","1023","19.9999993058129","3.12565946811729","-3.78878116374916","10"
"default_paddle","0","0","5","0","0","0","0","3.49850988388062","0","271.006713867188","3.92764139175415","0","0","225.160934448242","0","0","0","473.2265625","989.849182128906","0","989.849182128906","326.798065185547","536.492126464844","0","0.0159725341945887","0.468422919511795","0","0","274.773223876953","0","31.9487361907959","-0.00013662532728631","0","9","199","1","359","201","200","-1","0","200","0","0","0","5.32434892654419","0.200000002980232","0","65","336","20460.0009744392","1023","20.000000952531","1.95408077582549","-3.3702681507187","10"
"default_paddle","0","0","6","0","0","0","0","3.1804940700531","0","364.048492431641","-0.551095008850098","0","0","66.3431549072266","0","0","0","535.556274414063","1217.8798828125","0","1217.8798828125","-204.936416625977","566.198486328125","0","-0.01001644320786","0.652243196964264","0","0","363.45263671875","0","49.2541694641113","-0.000104435785033274","0","9","199","1","350","201","200","-1","0","200","0","0","0","2.16687607765198","0.25","0","83","320","20459.9988611887","1023","19.9999988867925","-0.879920971716573","-3.04679704936855","10"
"default_paddle","0","0","7","0","0","0","0","2.84249877929688","0","465.206939697266","60451.203125","209.259567260742","0","116621.4375","0","0","0","562.682250976563","1521.8759765625","0","1521.8759765625","11723.955078125","116728.3359375","0","0.573018252849579","0.856332659721375","0","0","61020.359375","0","69.5856857299805","-1.8399008695269E-05","0","9","199","1","339","201","200","-1","0","200","0","0","0","45","0.300000011920929","0","100","301","20460.0028355512","1023","20.0000027717998","42.0017917774792","-2.99820822252082","10"
"default_paddle","0","0","8","0","0","0","0","2.59778451919556","0","562.383728027344","0.00916654989123344","-358.471038818359","0","5.96724843978882","0","0","0","609.10400390625","1749.80126953125","0","1749.80126953125","33.2294921875","565.550598144531","0","0.00162412005010992","1.06581091880798","0","0","1590.49938964844","0","91.0699920654297","-8.42987647047266E-05","0","9","199","1","330","201","200","-1","0","200","0","0","0","2.60351419448853","0.349999994039536","0","118","283","20459.9975138851","1023","19.9999975697802","0.0873093483365107","-2.51620484615201","10"
"default_paddle","0","0","9","0","0","0","0","2.2012734413147","0","663.031616210938","0.0330489687621593","198.610168457031","0","10.5226831436157","0","0","0","625.441040039063","2053.51782226563","0","2053.51782226563","87.2385177612305","560.920959472656","0","0.00426385691389441","1.2843542098999","0","0","1313.3828125","0","112.606559753418","-0.00216210377402604","0","9","199","1","319","201","200","-1","0","200","0","0","0","2.20700311660767","0.400000005960464","0","137","264","20460.0012436981","1023","20.0000012157362","0.19021344039737","-2.0167896762103","10"
