board,drift_deg,roll_case,element_index,sub_index,rho_v_kg_m2_s,rho_kgm3,scan_speed_ms,incidence_deg_derived,incidence_deg_stored_parent
default_shortboard,10,4,2,2,20459.9993291282,1023.0,19.9999993442113,16.8811705072556,17.3401470184326
default_shortboard,10,4,2,3,20460.0000095533,1023.0,20.0000000093385,16.3317019175549,17.3401470184326
default_shortboard,10,4,2,4,20459.9989797983,1023.0,19.9999990027354,15.7735753343755,17.3401470184326
default_shortboard,10,4,2,5,20460.0005832031,1023.0,20.000000570091,15.3295195747452,17.3401470184326
default_shortboard,10,4,2,6,20460.0003934904,1023.0,20.0000003846436,15.0809164557203,17.3401470184326
default_shortboard,10,4,2,7,20459.9991871911,1023.0,19.9999992054654,15.0402845141242,17.3401470184326
default_shortboard,10,4,2,8,20460.0004329155,1023.0,20.0000004231823,15.562498692087,17.3401470184326
default_shortboard,10,4,2,9,20459.999739523,1023.0,19.9999997453793,20.73064336771,17.3401470184326
default_shortboard,10,4,3,0,20459.9994470601,1023.0,19.9999994594918,14.0742558419909,11.9739809036255
default_shortboard,10,4,3,1,20459.9999945957,1023.0,19.9999999947172,12.1358506122725,11.9739809036255
default_shortboard,10,4,3,2,20459.998973057,1023.0,19.9999989961456,11.3892241791389,11.9739809036255
default_shortboard,10,4,3,3,20460.0008076217,1023.0,20.000000789464,10.5830861218619,11.9739809036255
default_shortboard,10,4,3,4,20459.9986689329,1023.0,19.9999986988591,9.97399206018269,11.9739809036255
default_shortboard,10,4,3,5,20459.9991063145,1023.0,19.9999991264072,9.60850826719986,11.9739809036255
default_shortboard,10,4,3,6,20459.9989825672,1023.0,19.999999005442,9.45646033717204,11.9739809036255
default_shortboard,10,4,3,7,20460.0013797061,1023.0,20.0000013486863,9.60865677490469,11.9739809036255
default_shortboard,10,4,3,8,20459.9991815198,1023.0,19.9999991999216,10.2495988291579,11.9739809036255
default_shortboard,10,4,3,9,20459.9999955118,1023.0,19.9999999956127,12.8091905336599,11.9739809036255
default_shortboard,10,4,4,0,20459.9988619381,1023.0,19.9999988875251,11.804059737082,10.011061668396
default_shortboard,10,4,4,1,20459.9999249417,1023.0,19.9999999266293,9.97726248742268,10.011061668396
default_shortboard,10,4,4,2,20459.9998686202,1023.0,19.999999871574,9.17508225899294,10.011061668396
default_shortboard,10,4,4,3,20460.000246179,1023.0,20.0000002406441,8.45892458444838,10.011061668396
default_shortboard,10,4,4,4,20460.0001855298,1023.0,20.0000001813586,7.87633614812809,10.011061668396
default_shortboard,10,4,4,5,20459.9994896371,1023.0,19.9999995011116,7.59724059924275,10.011061668396
default_shortboard,10,4,4,6,20460.0004095072,1023.0,20.0000004003003,7.60852991824767,10.011061668396
default_shortboard,10,4,4,7,20459.9996577864,1023.0,19.9999996654803,8.04417596319464,10.011061668396
default_shortboard,10,4,4,8,20459.9990223643,1023.0,19.9999990443443,8.99011589115658,10.011061668396
default_shortboard,10,4,4,9,20459.9998288746,1023.0,19.999999832722,11.5373155735941,10.011061668396
default_shortboard,10,4,5,0,20459.9998822498,1023.0,19.9999998848972,9.69985587231764,8.66838836669922
default_shortboard,10,4,5,1,20459.9992107469,1023.0,19.9999992284916,7.92405520216282,8.66838836669922
default_shortboard,10,4,5,2,20459.9997364002,1023.0,19.9999997423267,7.46444596127239,8.66838836669922
default_shortboard,10,4,5,3,20460.0004870952,1023.0,20.0000004761439,6.82025488067189,8.66838836669922
default_shortboard,10,4,5,4,20459.9999037028,1023.0,19.9999999058678,6.41865375549275,8.66838836669922
default_shortboard,10,4,5,5,20459.9993955679,1023.0,19.9999994091573,6.30540455510287,8.66838836669922
default_shortboard,10,4,5,6,20460.0003699354,1023.0,20.0000003616182,6.56985443252966,8.66838836669922
default_shortboard,10,4,5,7,20460.0004009082,1023.0,20.0000003918946,7.20687172602162,8.66838836669922
default_shortboard,10,4,5,8,20460.000430517,1023.0,20.0000004208377,8.49123252951895,8.66838836669922
default_shortboard,10,4,5,9,20459.9993586777,1023.0,19.9999993730965,11.1389098770881,8.66838836669922
default_shortboard,10,4,6,0,20459.9994506785,1023.0,19.9999994630289,19.281955404718,17.7538108825684
default_shortboard,10,4,6,1,20460.0000387746,1023.0,20.0000000379028,16.3547643734236,17.7538108825684
default_shortboard,10,4,6,2,20460.0011029992,1023.0,20.0000010782006,15.5112472647054,17.7538108825684
default_shortboard,10,4,6,3,20459.9994513295,1023.0,19.9999994636652,15.2630150381249,17.7538108825684
default_shortboard,10,4,6,4,20459.9996451625,1023.0,19.9999996531403,15.2618249534922,17.7538108825684
default_shortboard,10,4,6,5,20460.0002989984,1023.0,20.000000292276,15.5155584737429,17.7538108825684
default_shortboard,10,4,6,6,20459.9991878006,1023.0,19.9999992060612,15.9607868022316,17.7538108825684
default_shortboard,10,4,6,7,20459.999346082,1023.0,19.999999360784,16.8063512426375,17.7538108825684
default_shortboard,10,4,6,8,20460.0011772498,1023.0,20.0000011507818,17.9398145737344,17.7538108825684
default_shortboard,10,4,6,9,20459.9990613076,1023.0,19.9999990824121,20.9527694820747,17.7538108825684
default_shortboard,10,4,7,0,20460.0005821268,1023.0,20.0000005690389,10.998904178648,10.4526252746582
default_shortboard,10,4,7,1,20459.9996206998,1023.0,19.9999996292275,9.14539158619599,10.4526252746582
default_shortboard,10,4,7,2,20460.0000407466,1023.0,20.0000000398305,8.42567165533567,10.4526252746582
default_shortboard,10,4,7,3,20459.9988316256,1023.0,19.9999988578941,8.0523768169761,10.4526252746582
default_shortboard,10,4,7,4,20459.9989751521,1023.0,19.9999989981936,8.00090062295204,10.4526252746582
default_shortboard,10,4,7,5,20459.9994492899,1023.0,19.9999994616715,8.22468820066879,10.4526252746582
default_shortboard,10,4,7,6,20460.000079395,1023.0,20.00000007761,8.81885569973091,10.4526252746582
default_shortboard,10,4,7,7,20459.9998240163,1023.0,19.9999998279729,9.67002711414083,10.4526252746582
default_shortboard,10,4,7,8,20459.9996608172,1023.0,19.999999668443,11.2231128958573,10.4526252746582
default_shortboard,10,4,7,9,20459.9997634237,1023.0,19.9999997687426,14.0520255794836,10.4526252746582
default_shortboard,10,4,8,0,20459.999381358,1023.0,19.9999993952669,6.55676586664907,5.82698488235474
default_shortboard,10,4,8,1,20460.0003913368,1023.0,20.0000003825384,4.93296273827153,5.82698488235474
default_shortboard,10,4,8,2,20460.0002400873,1023.0,20.0000002346894,4.48475370061786,5.82698488235474
default_shortboard,10,4,8,3,20459.9998816728,1023.0,19.9999998843331,3.93250864408882,5.82698488235474
default_shortboard,10,4,8,4,20459.9984901542,1023.0,19.9999985240999,3.70218287453279,5.82698488235474
default_shortboard,10,4,8,5,20460.0006457582,1023.0,20.0000006312397,3.83206620695935,5.82698488235474
default_shortboard,10,4,8,6,20459.9999532536,1023.0,19.9999999543046,4.40848705725171,5.82698488235474
default_shortboard,10,4,8,7,20460.0009801932,1023.0,20.0000009581556,5.076378828876,5.82698488235474
default_shortboard,10,4,8,8,20459.9997173454,1023.0,19.9999997237003,7.10517414293911,5.82698488235474
default_shortboard,10,4,8,9,20460.0001796914,1023.0,20.0000001756514,11.5387158535056,5.82698488235474
default_shortboard,15,0,0,0,20460.0003405228,1023.0,20.0000003328668,22.7038134238116,19.3321228027344
default_shortboard,15,0,0,1,20460.0000289577,1023.0,20.0000000283067,22.6993634096859,19.3321228027344
default_shortboard,15,0,0,2,20460.0,1023.0,20.0,23.2274537110471,19.3321228027344
default_shortboard,15,0,0,3,20460.0008548428,1023.0,20.0000008356235,23.9305445736129,19.3321228027344
default_shortboard,15,0,0,4,20459.9989583862,1023.0,19.9999989818047,24.0613533803075,19.3321228027344
default_shortboard,15,0,0,5,20460.0003625424,1023.0,20.0000003543914,21.8873432784297,19.3321228027344
default_shortboard,15,0,0,6,20460.0008535644,1023.0,20.0000008343738,22.1042159759032,19.3321228027344
default_shortboard,15,0,0,7,20459.9992904556,1023.0,19.9999993064082,21.5532457322433,19.3321228027344
default_shortboard,15,0,0,8,20459.9998867974,1023.0,19.9999998893425,21.2807941276412,19.3321228027344
default_shortboard,15,0,0,9,20459.9996758816,1023.0,19.9999996831687,21.2783670202531,19.3321228027344
default_shortboard,15,0,1,0,20459.999795617,1023.0,19.9999998002121,17.3624772587531,14.1173696517944
default_shortboard,15,0,1,1,20459.998913103,1023.0,19.9999989375396,17.323512689324,14.1173696517944
default_shortboard,15,0,1,2,20460.001232572,1023.0,20.0000012048602,17.4272516339699,14.1173696517944
default_shortboard,15,0,1,3,20460.0004157583,1023.0,20.0000004064108,17.8013613172425,14.1173696517944
default_shortboard,15,0,1,4,20459.9986289231,1023.0,19.9999986597489,17.3384853260513,14.1173696517944
default_shortboard,15,0,1,5,20459.9999385276,1023.0,19.9999999399097,16.1234224743306,14.1173696517944
default_shortboard,15,0,1,6,20460.0008404284,1023.0,20.0000008215332,16.2962596807481,14.1173696517944
default_shortboard,15,0,1,7,20459.9992755248,1023.0,19.9999992918131,16.0775865799852,14.1173696517944
default_shortboard,15,0,1,8,20459.999679006,1023.0,19.9999996862229,15.4974361573262,14.1173696517944
default_shortboard,15,0,1,9,20459.9995152012,1023.0,19.9999995261008,15.7084782959732,14.1173696517944
default_shortboard,15,0,2,0,20459.9987424941,1023.0,19.9999987707665,13.0744319020958,10.4559707641602
default_shortboard,15,0,2,1,20460.0012715115,1023.0,20.0000012429242,13.1925773132585,10.4559707641602
default_shortboard,15,0,2,2,20460.0002673013,1023.0,20.0000002612916,13.2217518500123,10.4559707641602
default_shortboard,15,0,2,3,20459.999423492,1023.0,19.9999994364536,13.4174419115332,10.4559707641602
default_shortboard,15,0,2,4,20460.0002038029,1023.0,20.0000001992208,13.3643177340804,10.4559707641602
default_shortboard,15,0,2,5,20460.000695587,1023.0,20.0000006799482,12.0264646717119,10.4559707641602
default_shortboard,15,0,2,6,20460.0005462195,1023.0,20.0000005339389,12.2197788005008,10.4559707641602
default_shortboard,15,0,2,7,20459.9997616711,1023.0,19.9999997670294,11.9096623500175,10.4559707641602
default_shortboard,15,0,2,8,20460.0006435592,1023.0,20.0000006290901,11.4146644682759,10.4559707641602
default_shortboard,15,0,2,9,20460.0005859625,1023.0,20.0000005727884,12.3637537060053,10.4559707641602
default_shortboard,15,0,3,0,20459.9999533302,1023.0,19.9999999543795,7.27394359312957,6.00276374816895
default_shortboard,15,0,3,1,20459.9996780511,1023.0,19.9999996852895,7.49577777015191,6.00276374816895
default_shortboard,15,0,3,2,20459.9998512233,1023.0,19.9999998545682,7.58407320186074,6.00276374816895
default_shortboard,15,0,3,3,20460.0008102566,1023.0,20.0000007920397,7.50184608367743,6.00276374816895
default_shortboard,15,0,3,4,20459.9994643875,1023.0,19.9999994764296,6.89251924587317,6.00276374816895
default_shortboard,15,0,3,5,20460.0005345342,1023.0,20.0000005225163,6.45380646170753,6.00276374816895
default_shortboard,15,0,3,6,20460.0002749509,1023.0,20.0000002687692,5.89042758662282,6.00276374816895
default_shortboard,15,0,3,7,20459.9998832211,1023.0,19.9999998858466,5.61699843576281,6.00276374816895
default_shortboard,15,0,3,8,20460.0000443328,1023.0,20.0000000433361,5.15448859684585,6.00276374816895
default_shortboard,15,0,3,9,20459.9994524759,1023.0,19.9999994647858,5.93614983004767,6.00276374816895
default_shortboard,15,0,4,0,20460.0004296537,1023.0,20.0000004199939,5.35925781383043,4.82472896575928
default_shortboard,15,0,4,1,20459.9996771244,1023.0,19.9999996843836,5.37922996577389,4.82472896575928
default_shortboard,15,0,4,2,20459.9985213896,1023.0,19.999998554633,5.50259079172134,4.82472896575928
default_shortboard,15,0,4,3,20459.998845172,1023.0,19.9999988711359,5.28119491393554,4.82472896575928
default_shortboard,15,0,4,4,20460.000006408,1023.0,20.0000000062639,4.67048374319341,4.82472896575928
default_shortboard,15,0,4,5,20459.9989938103,1023.0,19.9999990164324,4.22062552647293,4.82472896575928
default_shortboard,15,0,4,6,20459.9996741344,1023.0,19.9999996814608,3.75793556872494,4.82472896575928
default_shortboard,15,0,4,7,20459.99983462,1023.0,19.9999998383382,3.32672244833387,4.82472896575928
default_shortboard,15,0,4,8,20459.9999233472,1023.0,19.9999999250706,2.77325928275479,4.82472896575928
default_shortboard,15,0,4,9,20459.9997073819,1023.0,19.9999997139608,3.1841682106077,4.82472896575928
default_shortboard,15,0,5,0,20459.9997292986,1023.0,19.9999997353848,4.68130289975903,4.25220918655396
default_shortboard,15,0,5,1,20459.9995712074,1023.0,19.9999995808479,4.14846590244925,4.25220918655396
default_shortboard,15,0,5,2,20459.9993974919,1023.0,19.999999411038,4.19364676842835,4.25220918655396
default_shortboard,15,0,5,3,20459.9995731346,1023.0,19.9999995827318,4.10367513883211,4.25220918655396
default_shortboard,15,0,5,4,20459.9995942701,1023.0,19.9999996033921,3.65048324495485,4.25220918655396
default_shortboard,15,0,5,5,20460.0007935744,1023.0,20.0000007757326,3.03317045884396,4.25220918655396
default_shortboard,15,0,5,6,20460.0010278636,1023.0,20.0000010047542,2.72793697548709,4.25220918655396
default_shortboard,15,0,5,7,20460.0003690338,1023.0,20.0000003607368,2.26117731217753,4.25220918655396
default_shortboard,15,0,5,8,20460.000171044,1023.0,20.0000001671984,1.03159354363567,4.25220918655396
default_shortboard,15,0,5,9,20459.9998187492,1023.0,19.9999998228242,2.18887839950912,4.25220918655396
default_shortboard,15,0,6,0,20460.0005330153,1023.0,20.0000005210316,4.30115373462351,3.87860989570618
default_shortboard,15,0,6,1,20460.0010883396,1023.0,20.0000010638706,3.2765812556775,3.87860989570618
default_shortboard,15,0,6,2,20460.0002003314,1023.0,20.0000001958273,3.38323587055694,3.87860989570618
default_shortboard,15,0,6,3,20460.0006164183,1023.0,20.0000006025595,3.16173676726532,3.87860989570618
default_shortboard,15,0,6,4,20459.9995813293,1023.0,19.9999995907422,2.81240936076205,3.87860989570618
default_shortboard,15,0,6,5,20459.9995399374,1023.0,19.9999995502809,2.57760207103079,3.87860989570618
default_shortboard,15,0,6,6,20459.9999731344,1023.0,19.9999999737384,2.32216234665968,3.87860989570618
default_shortboard,15,0,6,7,20459.9997158034,1023.0,19.999999722193,2.09862559389395,3.87860989570618
default_shortboard,15,0,6,8,20460.0012279288,1023.0,20.0000012003214,1.3560912191696,3.87860989570618
default_shortboard,15,0,6,9,20460.0003857351,1023.0,20.0000003770626,2.86636440621804,3.87860989570618
default_shortboard,15,0,7,0,20460.0003445905,1023.0,20.0000003368432,3.83457865742163,3.51513695716858
default_shortboard,15,0,7,1,20460.0006567052,1023.0,20.0000006419406,2.73586174563681,3.51513695716858
default_shortboard,15,0,7,2,20459.9998731128,1023.0,19.9999998759656,2.73534516604267,3.51513695716858
default_shortboard,15,0,7,3,20459.9996495698,1023.0,19.9999996574484,2.57387191381452,3.51513695716858
default_shortboard,15,0,7,4,20460.0009022571,1023.0,20.0000008819718,2.40032455593662,3.51513695716858
default_shortboard,15,0,7,5,20460.0015735365,1023.0,20.0000015381588,2.2778790354949,3.51513695716858
default_shortboard,15,0,7,6,20460.000398564,1023.0,20.0000003896031,2.23163325947328,3.51513695716858
default_shortboard,15,0,7,7,20459.9986340687,1023.0,19.9999986647788,2.19848161523406,3.51513695716858
default_shortboard,15,0,7,8,20459.9985097966,1023.0,19.9999985433007,1.72446559015326,3.51513695716858
default_shortboard,15,0,7,9,20459.9997334882,1023.0,19.9999997394801,3.47687841813136,3.51513695716858
default_shortboard,15,0,8,0,20459.9994767414,1023.0,19.9999994885057,3.63140816091404,3.31196689605713
default_shortboard,15,0,8,1,20460.0003774103,1023.0,20.000000368925,2.59031764154669,3.31196689605713
default_shortboard,15,0,8,2,20459.999441439,1023.0,19.9999994539971,2.40741593715479,3.31196689605713
default_shortboard,15,0,8,3,20460.0001168672,1023.0,20.0000001142397,2.32546682128319,3.31196689605713
default_shortboard,15,0,8,4,20460.0009523213,1023.0,20.0000009309104,2.19828354190738,3.31196689605713
default_shortboard,15,0,8,5,20459.9985768152,1023.0,19.9999986088125,2.18139600829305,3.31196689605713
default_shortboard,15,0,8,6,20459.9989984673,1023.0,19.9999990209846,2.17074123423062,3.31196689605713
default_shortboard,15,0,8,7,20459.9998707137,1023.0,19.9999998736204,2.37195100868359,3.31196689605713
default_shortboard,15,0,8,8,20460.0005289063,1023.0,20.000000517015,2.18139643822206,3.31196689605713
default_shortboard,15,0,8,9,20460.0008979559,1023.0,20.0000008777672,1.97429897708719,3.31196689605713
default_shortboard,15,0,9,0,20460.0,1023.0,20.0,3.50416661763403,3.184725522995
default_shortboard,15,0,9,1,20460.0016714876,1023.0,20.0000016339077,2.463076271918,3.184725522995
default_shortboard,15,0,9,2,20459.9999812827,1023.0,19.9999999817036,2.24836164177845,3.184725522995
default_shortboard,15,0,9,3,20460.000598481,1023.0,20.0000005850254,2.14916285846416,3.184725522995
default_shortboard,15,0,9,4,20460.0000013607,1023.0,20.0000000013301,2.07058187485648,3.184725522995
default_shortboard,15,0,9,5,20459.9993736803,1023.0,19.9999993877617,2.12803242445923,3.184725522995
default_shortboard,15,0,9,6,20460.0010045771,1023.0,20.0000009819913,2.20834994963128,3.184725522995
default_shortboard,15,0,9,7,20459.9991794272,1023.0,19.999999197876,2.41003808283302,3.184725522995
default_shortboard,15,0,9,8,20460.0002565028,1023.0,20.0000002507359,2.21626692145036,3.184725522995
default_shortboard,15,0,9,9,20459.9993452159,1023.0,19.9999993599374,2.23883407724525,3.184725522995
default_shortboard,15,1,0,0,,,,,35.0075759887695
default_shortboard,15,1,0,1,,,,,35.0075759887695
default_shortboard,15,1,0,2,,,,,35.0075759887695
default_shortboard,15,1,0,3,,,,,35.0075759887695
default_shortboard,15,1,0,4,20460.0011262171,1023.0,20.0000011008965,68.580458032861,35.0075759887695
default_shortboard,15,1,0,5,20459.9992623996,1023.0,19.999999278983,39.5863209442022,35.0075759887695
default_shortboard,15,1,0,6,20460.0010234876,1023.0,20.0000010004766,37.6171129683489,35.0075759887695
default_shortboard,15,1,0,7,20460.0004794687,1023.0,20.0000004686888,37.1299637125262,35.0075759887695
default_shortboard,15,1,0,8,20460.000210604,1023.0,20.000000205869,36.9131271226491,35.0075759887695
default_shortboard,15,1,0,9,20460.000311677,1023.0,20.0000003046696,37.1200174392747,35.0075759887695
default_shortboard,15,1,1,0,20460.0011260863,1023.0,20.0000011007686,19.0264229807298,15.4414682388306
default_shortboard,15,1,1,1,20459.9986317946,1023.0,19.9999986625558,19.4017441603675,15.4414682388306
default_shortboard,15,1,1,2,20460.0002867398,1023.0,20.000000280293,20.333626419386,15.4414682388306
default_shortboard,15,1,1,3,20459.9995930514,1023.0,19.9999996022008,18.6537800878246,15.4414682388306
default_shortboard,15,1,1,4,20459.9995436576,1023.0,19.9999995539175,17.7411598708937,15.4414682388306
default_shortboard,15,1,1,5,20459.9994129134,1023.0,19.9999994261128,17.5216790768761,15.4414682388306
default_shortboard,15,1,1,6,20459.9985817986,1023.0,19.9999986136839,17.1068267717557,15.4414682388306
default_shortboard,15,1,1,7,20460.00074558,1023.0,20.0000007288172,16.6287466134551,15.4414682388306
default_shortboard,15,1,1,8,20459.999835405,1023.0,19.9999998391056,16.3840455427307,15.4414682388306
default_shortboard,15,1,1,9,20459.9999422401,1023.0,19.9999999435387,17.8528481347537,15.4414682388306
default_shortboard,15,1,2,0,20459.9994689515,1023.0,19.999999480891,17.0266293166195,13.480863571167
default_shortboard,15,1,2,1,20459.999328331,1023.0,19.9999993434321,17.1447955454411,13.480863571167
default_shortboard,15,1,2,2,20460.00041754,1023.0,20.0000004081525,17.6601423441106,13.480863571167
default_shortboard,15,1,2,3,20460.0004505975,1023.0,20.0000004404668,15.6351885698538,13.480863571167
default_shortboard,15,1,2,4,20460.0000736634,1023.0,20.0000000720072,15.6017333349331,13.480863571167
default_shortboard,15,1,2,5,20459.9998520146,1023.0,19.9999998553417,15.2096869049816,13.480863571167
default_shortboard,15,1,2,6,20459.9995566739,1023.0,19.9999995666411,14.6038649904889,13.480863571167
default_shortboard,15,1,2,7,20460.0007900382,1023.0,20.0000007722758,14.1119620423435,13.480863571167
default_shortboard,15,1,2,8,20460.0006333929,1023.0,20.0000006191524,14.4805519245197,13.480863571167
default_shortboard,15,1,2,9,20460.0005856435,1023.0,20.0000005724765,22.7568175455997,13.480863571167
default_shortboard,15,1,3,0,20459.9995309661,1023.0,19.9999995415114,9.6333932801589,6.77148532867432
default_shortboard,15,1,3,1,20459.9991664896,1023.0,19.9999991852293,9.29569647115064,6.77148532867432
default_shortboard,15,1,3,2,20460.0001054769,1023.0,20.0000001031055,9.1669238987463,6.77148532867432
default_shortboard,15,1,3,3,20459.9997927331,1023.0,19.999999797393,7.80573864586814,6.77148532867432
default_shortboard,15,1,3,4,20460.0001226308,1023.0,20.0000001198737,7.55693071524348,6.77148532867432
default_shortboard,15,1,3,5,20459.9999600862,1023.0,19.9999999609836,6.61438098869395,6.77148532867432
default_shortboard,15,1,3,6,20460.0007321323,1023.0,20.0000007156718,5.89448182942397,6.77148532867432
default_shortboard,15,1,3,7,20460.0003937578,1023.0,20.000000384905,5.53109954684406,6.77148532867432
default_shortboard,15,1,3,8,20460.0012061359,1023.0,20.0000011790185,5.13009892923648,6.77148532867432
default_shortboard,15,1,3,9,20459.9996311504,1023.0,19.9999996394432,5.98427191908075,6.77148532867432
default_shortboard,15,1,4,0,20459.999064657,1023.0,19.9999990856862,7.42724130654871,5.01989793777466
default_shortboard,15,1,4,1,20459.9997987687,1023.0,19.999999803293,7.00996133085497,5.01989793777466
default_shortboard,15,1,4,2,20460.0009516217,1023.0,20.0000009302264,6.17121730221255,5.01989793777466
default_shortboard,15,1,4,3,20460.0009018426,1023.0,20.0000008815665,5.29171870238956,5.01989793777466
default_shortboard,15,1,4,4,20459.9992041042,1023.0,19.9999992219983,4.48557716495606,5.01989793777466
default_shortboard,15,1,4,5,20460.0010753289,1023.0,20.0000010511524,3.78872754541972,5.01989793777466
default_shortboard,15,1,4,6,20459.9994534485,1023.0,19.9999994657366,3.19294933197967,5.01989793777466
default_shortboard,15,1,4,7,20460.0001360606,1023.0,20.0000001330016,2.75614059583236,5.01989793777466
default_shortboard,15,1,4,8,20459.9984477159,1023.0,19.9999984826157,2.69256697257152,5.01989793777466
default_shortboard,15,1,4,9,20460.0001970036,1023.0,20.0000001925744,3.50193321320157,5.01989793777466
default_shortboard,15,1,5,0,20460.0010054012,1023.0,20.0000009827969,5.39258734742474,4.03838157653809
default_shortboard,15,1,5,1,20459.9991626704,1023.0,19.999999181496,4.90257922944669,4.03838157653809
default_shortboard,15,1,5,2,20460.0003374495,1023.0,20.0000003298627,4.44914532908631,4.03838157653809
default_shortboard,15,1,5,3,20459.9992174376,1023.0,19.9999992350319,3.73596375099641,4.03838157653809
default_shortboard,15,1,5,4,20459.999427691,1023.0,19.9999994405581,3.01291326073839,4.03838157653809
default_shortboard,15,1,5,5,20459.9996818203,1023.0,19.9999996889739,2.60037635445697,4.03838157653809
default_shortboard,15,1,5,6,20460.0014356222,1023.0,20.0000014033452,2.29592620055815,4.03838157653809
default_shortboard,15,1,5,7,20460.0002608162,1023.0,20.0000002549523,2.24955642520255,4.03838157653809
default_shortboard,15,1,5,8,20460.0007359382,1023.0,20.0000007193921,1.73663701186132,4.03838157653809
default_shortboard,15,1,5,9,20459.9988099736,1023.0,19.9999988367288,4.10225968657039,4.03838157653809
default_shortboard,15,1,6,0,20460.0008685832,1023.0,20.0000008490549,4.6241632041502,3.66863417625427
default_shortboard,15,1,6,1,20459.9996592022,1023.0,19.9999996668643,4.22465160208561,3.66863417625427
default_shortboard,15,1,6,2,20460.0002368976,1023.0,20.0000002315714,3.74018497636185,3.66863417625427
default_shortboard,15,1,6,3,20459.999776193,1023.0,19.9999997812248,3.24777404486567,3.66863417625427
default_shortboard,15,1,6,4,20459.9978970726,1023.0,19.9999979443525,2.43328923812072,3.66863417625427
default_shortboard,15,1,6,5,20459.9992961168,1023.0,19.9999993119421,2.24749105174986,3.66863417625427
default_shortboard,15,1,6,6,20460.0003687343,1023.0,20.0000003604441,2.11956086765275,3.66863417625427
default_shortboard,15,1,6,7,20460.0000714417,1023.0,20.0000000698355,2.31402506935557,3.66863417625427
default_shortboard,15,1,6,8,20460.0003030426,1023.0,20.0000002962293,2.26322687978994,3.66863417625427
default_shortboard,15,1,6,9,20460.0006771422,1023.0,20.0000006619181,4.92595928599672,3.66863417625427
default_shortboard,15,1,7,0,20460.0002271315,1023.0,20.000000222025,4.02704389323135,3.34204864501953
default_shortboard,15,1,7,1,20460.0001729071,1023.0,20.0000001690196,3.54694582086848,3.34204864501953
default_shortboard,15,1,7,2,20459.9990688886,1023.0,19.9999990898227,3.21036116945334,3.34204864501953
default_shortboard,15,1,7,3,20459.9991764415,1023.0,19.9999991949575,2.59973106174225,3.34204864501953
default_shortboard,15,1,7,4,20460.001453824,1023.0,20.0000014211378,2.12971609509753,3.34204864501953
default_shortboard,15,1,7,5,20459.9991312044,1023.0,19.9999991507375,1.98635974026053,3.34204864501953
default_shortboard,15,1,7,6,20459.9986887708,1023.0,19.999998718251,2.01153031260743,3.34204864501953
default_shortboard,15,1,7,7,20459.999336995,1023.0,19.9999993519013,2.39862247444366,3.34204864501953
default_shortboard,15,1,7,8,20460.0011441519,1023.0,20.000001118428,2.67091164302608,3.34204864501953
default_shortboard,15,1,7,9,20460.0001851214,1023.0,20.0000001809593,5.6943700632226,3.34204864501953
default_shortboard,15,1,8,0,20460.0007718918,1023.0,20.0000007545375,3.99644813925047,3.27463436126709
default_shortboard,15,1,8,1,20459.9996142122,1023.0,19.9999996228859,3.50248468827006,3.27463436126709
default_shortboard,15,1,8,2,20459.9999887878,1023.0,19.9999999890399,3.15000755667385,3.27463436126709
default_shortboard,15,1,8,3,20459.9998726718,1023.0,19.9999998755345,2.53113055623143,3.27463436126709
default_shortboard,15,1,8,4,20460.0007452966,1023.0,20.0000007285401,2.06398241267278,3.27463436126709
default_shortboard,15,1,8,5,20460.0004641976,1023.0,20.0000004537611,1.90300523542138,3.27463436126709
default_shortboard,15,1,8,6,20460.0001304803,1023.0,20.0000001275468,1.98252534172171,3.27463436126709
default_shortboard,15,1,8,7,20459.9999665918,1023.0,19.9999999673429,2.34376348050909,3.27463436126709
default_shortboard,15,1,8,8,20460.0004153798,1023.0,20.0000004060408,2.81071095103761,3.27463436126709
default_shortboard,15,1,8,9,20459.9991746725,1023.0,19.9999991932283,5.88229429700337,3.27463436126709
default_shortboard,15,2,0,0,,,,,25.1155815124512
default_shortboard,15,2,0,1,20459.9990515403,1023.0,19.9999990728645,27.7411980416982,25.1155815124512
default_shortboard,15,2,0,2,20460.0011572617,1023.0,20.0000011312431,27.190909207193,25.1155815124512
default_shortboard,15,2,0,3,20459.9993595982,1023.0,19.9999993739963,26.7855232986079,25.1155815124512
default_shortboard,15,2,0,4,20460.000288635,1023.0,20.0000002821456,26.2378308299578,25.1155815124512
default_shortboard,15,2,0,5,20459.9989897436,1023.0,19.9999990124571,26.0446243612767,25.1155815124512
default_shortboard,15,2,0,6,20459.9997559701,1023.0,19.9999997614566,26.4047453431352,25.1155815124512
default_shortboard,15,2,0,7,20460.0000175132,1023.0,20.0000000171194,28.5300633376086,25.1155815124512
default_shortboard,15,2,0,8,20459.9993531912,1023.0,19.9999993677333,29.5134988239078,25.1155815124512
default_shortboard,15,2,0,9,20459.9997282457,1023.0,19.9999997343556,48.9140428286491,25.1155815124512
default_shortboard,15,2,1,0,20459.9988681425,1023.0,19.9999988935899,19.7717629765834,9.15346908569336
default_shortboard,15,2,1,1,20460.0007780277,1023.0,20.0000007605354,12.4304012071082,9.15346908569336
default_shortboard,15,2,1,2,20459.9997734724,1023.0,19.9999997785654,10.8392506459854,9.15346908569336
default_shortboard,15,2,1,3,20459.999841641,1023.0,19.9999998452014,10.3402509856196,9.15346908569336
