"board","drift_deg","roll_case","element_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","incidence_deg_stored","pos_x","pos_y","attack_index_1","attack_index_2","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_residual","n_sub_elements"
"DanielThomson_ModernPlaningHull","0","0","0","0","0","0","0","0","0","30.583703994751","43.3124008178711","0","0","497.852508544922","0","0","0","318.734313964844","150.495010375977","0","150.495010375977","149.023300170898","508.404998779297","0","0.007283641025424","0.0479679256677628","0","0","73.4551773071289","0","1.56616163253784","-0.00149620685260743","0","9","199","1","386","201","200","-1","0","200","0","0","0","13.055193901062","0.0500000007450581","0","17","384","20460.0006577374","1023","20.0000006429496","8.73380370920722","-4.3213901918548","10"
"DanielThomson_ModernPlaningHull","0","0","1","0","0","0","0","3.05352425575256","0","84.8335113525391","21.2581367492676","0","0","452.337829589844","0","0","0","451.655700683594","301.111236572266","0","301.111236572266","244.529022216797","503.052795410156","0","0.0119515657424927","0.135998621582985","0","0","105.726722717285","0","5.83487176895142","-0.00281359907239676","0","9","199","1","379","201","200","-1","0","200","0","0","0","8.90314197540283","0.100000001490116","0","34","366","20459.9989227685","1023","19.9999989469878","5.04166019175635","-3.86148178364648","10"
"DanielThomson_ModernPlaningHull","0","0","2","0","0","0","0","2.98729133605957","0","138.819473266602","13.3237400054932","0","0","397.055572509766","0","0","0","456.443603515625","502.003662109375","0","502.003662109375","300.143585205078","500.498657226563","0","0.0146697741001844","0.229136362671852","0","0","151.840698242188","0","11.2161664962769","-0.00193739961832762","0","9","199","1","370","201","200","-1","0","200","0","0","0","7.29183912277222","0.150000005960464","0","52","348","20460.0004850316","1023","20.0000004741267","3.67070241279576","-3.62113670997646","10"
"DanielThomson_ModernPlaningHull","0","0","3","0","0","0","0","2.80593466758728","0","192.814727783203","8.6716194152832","0","0","336.107269287109","0","0","0","470.231750488281","702.850524902344","0","702.850524902344","330.922973632813","499.375915527344","0","0.0161741431802511","0.33050262928009","0","0","201.24006652832","0","17.2334117889404","-0.00173271587118506","0","9","199","1","359","201","200","-1","0","200","0","0","0","6.21318292617798","0.200000002980232","0","70","330","20460.000257502","1023","20.0000002517126","2.80506219915198","-3.408120727026","10"
"DanielThomson_ModernPlaningHull","0","0","4","0","0","0","0","2.5943751335144","0","248.680084228516","5.37196731567383","0","0","267.657470703125","0","0","0","512.379028320313","853.417907714844","0","853.417907714844","339.812652587891","499.459747314453","0","0.0166086349636316","0.437273472547531","0","0","253.861862182617","0","24.0582523345947","-0.000972297217231244","0","9","199","1","350","201","200","-1","0","200","0","0","0","5.21213388442993","0.25","0","88","312","20459.9988699846","1023","19.9999988953907","2.17674699161244","-3.03538689281749","10"
"DanielThomson_ModernPlaningHull","0","0","5","0","0","0","0","2.21158170700073","0","306.336547851563","3.03026056289673","0","0","196.258193969727","0","0","0","524.139709472656","1054.05908203125","0","1054.05908203125","326.325653076172","500.742370605469","0","0.0159494485706091","0.552474200725555","0","0","309.231109619141","0","31.2367286682129","-0.000574242265429348","0","9","199","1","339","201","200","-1","0","200","0","0","0","4.21029138565063","0.300000011920929","0","107","293","20459.995944782","1023","19.9999960359551","1.65430899285109","-2.55598239279954","10"
"DanielThomson_ModernPlaningHull","0","0","6","0","0","0","0","1.71338641643524","0","357.259063720703","1.57816505432129","0","0","129.179504394531","0","0","0","531.490417480469","1254.57287597656","0","1254.57287597656","283.339904785156","503.43115234375","0","0.0138484807685018","0.666793465614319","0","0","358.749450683594","0","38.0547409057617","-0.000590573530644178","0","9","199","1","330","201","200","-1","0","200","0","0","0","3.24160242080688","0.349999994039536","0","126","274","20459.9991523699","1023","19.999999171427","1.19004849253884","-2.05155392826804","10"
"DanielThomson_ModernPlaningHull","0","0","7","0","0","0","0","1.09978675842285","0","420.197570800781","0.683978915214539","4.80183982849121","0","67.0912628173828","0","0","0","541.561828613281","1455.0087890625","0","1455.0087890625","205.751159667969","506.236755371094","0","0.0100562637671828","0.78797721862793","0","0","532.153198242188","0","44.3813018798828","-0.000189635771675967","0","9","199","1","319","201","200","-1","0","200","0","0","0","1.95049500465393","0.400000005960464","0","148","254","20460.0002974671","1023","20.0000002907792","0.731235749387785","-1.21925925526615","10"
"DanielThomson_ModernPlaningHull","0","0","8","0","0","0","0","0.370686948299408","0","463.310577392578","0.207430705428123","-648.794677734375","0","31.4342098236084","0","0","0","541.363586425781","1655.47595214844","0","1655.47595214844","143.021667480469","523.867553710938","0","0.00699030514806509","0.896214425563812","0","0","1188.03588867188","0","48.8128776550293","-0.0117150386795402","0","8","199","1","310","201","200","-1","0","200","1","0","0","0.956284761428833","0.449999988079071","0","168","233","20460.003454936","1023","20.0000033772591","0.446900924838987","-0.509383836589846","10"
"DanielThomson_ModernPlaningHull","0","0","9","0","0","0","0","-0.0371255613863468","0","482.033721923828","0.1617361754179","-1249.44714355469","0","28.3418121337891","0","0","0","532.513854980469","1755.77416992188","0","1755.77416992188","136.701293945313","538.877197265625","0","0.00668139336630702","0.934974074363708","0","0","1731.54528808594","0","49.8695411682129","-0.0293625667691231","0","7","199","1","306","201","200","-1","0","200","1","0","0","0.530992567539215","0.466666668653488","0","176","224","20459.9978553382","1023","19.9999979035564","0.409443332157927","-0.121549235381288","10"
"DanielThomson_ModernPlaningHull","0","0","10","0","0","0","0","-0.251795679330826","0","494.293670654297","0.110563926398754","-788.904663085938","0","19.3688507080078","0","0","0","534.393676757813","1805.95166015625","0","1805.95166015625","104.136032104492","532.999694824219","0","0.00508973654359579","0.96508914232254","0","0","1283.23449707031","0","50.4699974060059","-0.00143101532012224","0","7","199","1","303","201","200","-1","0","200","2","0","0","0.245422005653381","0.483333349227905","0","183","218","20460.0044054387","1023","20.0000043063917","0.302170815327436","0.0567488096740545","10"
