"board","drift_deg","roll_case","element_index","sub_index","boundary_layer_mm","Cl0_Savitsky","Cl0_theorique","Cv_Savitsky","delta_plan_horizontal_deg","deviation_rail_deg","Fx_friction_n","Fx_planing","Fx_rail_n","Fx_rocker","Fz_planing_n","lamda_Savitsky","laminar_boundary_layer_mm","laminar_turbulent_transition_mm","largeur_B_element_mm","longueur_calcul_largeur_element_mm","longueur_element_mm","longueur_mouillee_element_mm","masse_flux_devie_kg_sec_planing","portance_globale_verticale_n","pression_dynamique_B","section_frontale_flux_devie_m2_planing","surface_contact_m2","surface_coupe_partie_immergee_m2","surface_max_element_m2","trainee_globale_horizontale_n","volume_deplacement_litres","volume_litres","inclinaison_roulis_rad_ligne_attack","inclinaison_roulis_rad_ligne_surface","index_dernier_element_on_attack","index_L1_max","index_L1_min","index_L2_max","index_L2_min","index_nose","index_point_contact","index_point_decrochage","index_point_roulis_avant_dans_tab_index_axe_roulis","index_premier_element_on_attack","index_tail","point_attack_on_outline","rho_v_kg_m2_s","rho_kgm3","scan_speed_ms","incidence_deg_derived","incidence_deg_stored_parent"
"default_shortboard_Copy_3","0","0","0","0","0.175125375390053","0","0","0","0","0","0.212505683302879","44.4780693054199","0","0","75.9288101196289","0","0","0","22.2863788604736","0","0","23.5032653808594","7.59288120269775","75.7785491943359","0","0.000370384455891326","0.000523802707903087","0.000197668487089686","0","833.376342773438","3.88969135284424","0.00440531503409147","0","0","0","-1","-1","0","-1","-1","57","-1","-1","0","-1","0","20499.9996137137","1025","19.9999996231353","45.0000048213976","45"
"default_shortboard_Copy_3","0","0","0","1","0.162447094917297","0","0","0","0","0","0.19712121784687","38.271167755127","0","0","65.3329620361328","0","0","0","22.2863788604736","0","0","20.2233905792236","6.53329658508301","65.1935729980469","0","0.000318697391776368","0.000450706167612225","0.000176751127582975","0","751.956787109375","3.34688591957092","0.00393914245069027","0","0","0","-1","-1","0","-1","-1","24","-1","-1","0","-1","0","20500.0001683963","1025","20.0000001642891","45.0000037439632","45"
"default_shortboard_Copy_3","0","0","0","2","0.273692548274994","0","0","0","0","0","0.302845746278763","54.3357086181641","0","0","92.7568511962891","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","28.7122764587402","9.27568531036377","92.5427093505859","0","0.000452472479082644","0.000639892707113177","0.00010832858242793","0","955.909118652344","4.75176095962524","0.00241425191052258","0","0","0","-1","-1","0","-1","-1","16","-1","-1","0","-1","0","20499.9988710243","1025","19.9999988985603","45.000004066275","45"
"default_shortboard_Copy_3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.2863788604736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-1","-1","-1","-1","-1","0","-1","0","NaN","NaN","NaN","NaN","45"
"default_shortboard_Copy_3","0","0","0","4","0.396539002656937","0","0","0","0","0","0.411587864160538","62.9811668395996","0","0","107.515571594238","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","33.2807426452637","10.7515573501587","107.224533081055","0","0.00052446621702984","0.000741707219276577","0.000383208942366764","0","1103.08056640625","5.50782251358032","0.00854033976793289","0","0","0","-1","-1","0","-1","-1","21","-1","-1","0","-1","0","20499.9998113262","1025","19.999999815928","44.9999998284962","45"
"default_shortboard_Copy_3","0","0","0","5","0.47266349196434","0","0","0","0","0","0.478972285985947","68.8315582275391","0","0","117.502815246582","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","36.3722267150879","11.7502813339233","117.164131164551","0","0.000573184457607567","0.000810605240985751","0.00105917651671916","0","1172.41345214844","6.01944971084595","0.0236052088439465","0","0","0","-1","-1","0","-1","-1","37","-1","-1","0","-1","0","20499.9999179465","1025","19.9999999199478","45.0000006445274","45"
"default_shortboard_Copy_3","0","0","0","6","0.72599458694458","0","0","0","0","0","0.703217685222626","89.9786605834961","0","0","153.603179931641","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","47.5468521118164","15.3603172302246","153.105926513672","0","0.000749283761251718","0.00105964718386531","0.00140082696452737","0","1466.80578613281","7.86880350112915","0.0312193632125854","0","0","0","-1","-1","0","-1","-1","44","-1","-1","0","-1","0","20500.0001662446","1025","20.0000001621899","45.0000052687092","45"
"default_shortboard_Copy_3","0","0","0","7","0.991607785224915","0","0","0","0","0","0.938335120677948","114.05256652832","0","0","194.699890136719","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","60.2680740356445","19.4699897766113","194.036392211914","0","0.000949755602050573","0.00134315714240074","0.00173543824348599","0","1726.72045898438","9.97411155700684","0.0386766381561756","0","0","0","-1","-1","0","-1","-1","57","-1","-1","0","-1","0","20499.9999311134","1025","19.9999999327936","45.0000052131909","45"
"default_shortboard_Copy_3","0","0","0","8","0.950603425502777","0","0","0","0","0","0.90203857421875","110.23607635498","0","0","188.18473815918","0","0.184537619352341","26.0975608825684","22.2863788604736","0","0","58.2513465881348","18.818473815918","187.546905517578","0","0.00091797427739948","0.00129821163136512","0.00146030995529145","0","1686.71350097656","9.64035224914551","0.0325450226664543","0","0","0","-1","-1","0","-1","-1","57","-1","-1","0","-1","0","20500.001230131","1025","20.0000012001278","45.0000041403383","45"
"default_shortboard_Copy_3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.2863788604736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-1","-1","-1","-1","-1","0","-1","0","NaN","NaN","NaN","NaN","45"
